organelle	sample_1	sample_2	differences	sites_compared	p_distance
mitochondria	DOV_LP_082_Du-178	SILG_LP_157_Du-351	1	38293	2.61144334474e-05
mitochondria	DOV_LP_082_Du-178	SILG_LP_158_Du-352	1	40827	2.44935949249e-05
mitochondria	DOV_LP_082_Du-178	SILR_LP_346_Du-729	8	43169	0.00018531816813
mitochondria	DOV_LP_082_Du-178	SILR_LP_347_Du-730	8	43173	0.000185300998309
mitochondria	DOV_LP_082_Du-178	SILR_LP_348_Du-731	8	43169	0.00018531816813
mitochondria	DOV_LP_082_Du-178	SILR_LP_349_Du-732	8	43173	0.000185300998309
mitochondria	DOV_LP_082_Du-178	SILR_LP_351_Du-734	8	43173	0.000185300998309
mitochondria	DOV_LP_082_Du-178	SILR_LP_353_Du-736	8	43169	0.00018531816813
mitochondria	DOV_LP_082_Du-178	STI_LP_027_Du-45	12	42639	0.000281432491381
mitochondria	DOV_LP_082_Du-178	STI_LP_028_Du-46	9	43158	0.000208536076741
mitochondria	DOV_LP_082_Du-178	STI_LP_029_Du-47	7	36529	0.000191628569082
mitochondria	DOV_LP_082_Du-178	STI_LP_030_Du-48	9	43154	0.00020855540622
mitochondria	DOV_LP_082_Du-178	STI_LP_031_Du-49	9	43154	0.00020855540622
mitochondria	DOV_LP_082_Du-178	STI_LP_032_Du-50	9	43154	0.00020855540622
mitochondria	DOV_LP_082_Du-178	STI_LP_033_Du-51	9	42818	0.000210191975337
mitochondria	DOV_LP_082_Du-178	STI_LP_034_Du-52	8	43153	0.000185386879244
mitochondria	DOV_LP_082_Du-178	STI_LP_035_Du-53	9	43155	0.000208550573514
mitochondria	DOV_LP_082_Du-178	STI_LP_036_Du-54	9	43141	0.000208618251779
mitochondria	DOV_LP_082_Du-178	STI_LP_037_Du-55	9	43154	0.00020855540622
mitochondria	DOV_LP_082_Du-178	STI_LP_038_Du-56	9	43157	0.000208540908775
mitochondria	DOV_LP_082_Du-178	STI_LP_039_Du-57	8	43153	0.000185386879244
mitochondria	DOV_LP_082_Du-178	STI_LP_040_Du-58	9	42059	0.000213985116146
mitochondria	DOV_LP_082_Du-178	STI_LP_041_Du-60	9	43161	0.000208521581984
mitochondria	DOV_LP_082_Du-178	STI_LP_042_Du-61	12	43136	0.000278189910979
mitochondria	DOV_LP_082_Du-178	TIL_LP_123_Du-263	10	39864	0.00025085289986
mitochondria	DOV_LP_082_Du-178	TIL_LP_124_Du-264	12	43158	0.000278048102322
mitochondria	DOV_LP_082_Du-178	TIL_LP_125_Du-265	8	39863	0.000200687354188
mitochondria	DOV_LP_082_Du-178	TIL_LP_126_Du-266	8	43124	0.000185511548094
mitochondria	DOV_LP_082_Du-178	TIL_LP_128_Du-268	10	43154	0.000231728229133
mitochondria	DOV_LP_082_Du-178	TIL_LP_129_Du-269	10	43155	0.00023172285946
mitochondria	DOV_LP_082_Du-178	TIL_LP_130_Du-271	10	43156	0.000231717490036
mitochondria	DOV_LP_082_Du-178	TIL_LP_131_Du-272	10	43154	0.000231728229133
mitochondria	DOV_LP_082_Du-178	TULP_LP_115_Du-242	6	43170	0.000138985406532
mitochondria	DOV_LP_082_Du-178	TULP_LP_116_Du-243	5	43174	0.000115810441469
mitochondria	DOV_LP_082_Du-178	TULP_LP_117_Du-244	5	43174	0.000115810441469
mitochondria	DOV_LP_082_Du-178	TULP_LP_118_Du-245	5	43174	0.000115810441469
mitochondria	DOV_LP_082_Du-178	TULP_LP_119_Du-246	5	43174	0.000115810441469
mitochondria	DOV_LP_082_Du-178	TULP_LP_120_Du-248	6	43171	0.000138982187116
mitochondria	DOV_LP_082_Du-178	TULP_LP_121_Du-249	5	43172	0.000115815806541
mitochondria	DOV_LP_082_Du-178	TULP_LP_122_Du-250	5	43174	0.000115810441469
mitochondria	DOV_LP_082_Du-178	TULP_LP_140_Du-302	5	43169	0.000115823855081
mitochondria	DOV_LP_082_Du-178	TULP_LP_141_Du-303	6	43168	0.000138991845812
mitochondria	DOV_LP_082_Du-178	TULP_LP_142_Du-304	6	43111	0.000139175616432
mitochondria	DOV_LP_082_Du-178	TULP_LP_143_Du-305	6	43171	0.000138982187116
mitochondria	DOV_LP_082_Du-178	TULP_LP_144_Du-306	6	43049	0.000139376059839
mitochondria	DOV_LP_082_Du-178	TULP_LP_145_Du-307	6	43166	0.000138998285688
mitochondria	DOV_LP_082_Du-178	TULP_LP_146_Du-308	5	42974	0.00011634942058
mitochondria	DOV_LP_082_Du-178	TULP_LP_147_Du-309	6	43167	0.000138995065675
mitochondria	DOV_LP_082_Du-178	TULP_LP_148_Du-310	6	43092	0.000139236981342
mitochondria	DOV_LP_083_Du-179	DOV_LP_084_Du-180	0	43181	0
mitochondria	DOV_LP_083_Du-179	DU-173	10	43041	0.00023233660928
mitochondria	DOV_LP_083_Du-179	DU-229	7	43174	0.000162134618057
mitochondria	DOV_LP_083_Du-179	DU-247	5	43181	0.000115791667632
mitochondria	DOV_LP_083_Du-179	DU-254	5	43181	0.000115791667632
mitochondria	DOV_LP_083_Du-179	DU-270	10	43170	0.000231642344221
mitochondria	DOV_LP_083_Du-179	DU-297	5	43181	0.000115791667632
mitochondria	DOV_LP_083_Du-179	DU-443	44	43177	0.00101906107418
mitochondria	DOV_LP_083_Du-179	DU-4A	9	43181	0.000208425001737
mitochondria	DOV_LP_083_Du-179	DU014LP012	5	43177	0.000115802394794
mitochondria	DOV_LP_083_Du-179	DU037LP013	5	43177	0.000115802394794
mitochondria	DOV_LP_083_Du-179	DU059LP015	9	43170	0.000208478109798
mitochondria	DOV_LP_083_Du-179	DU078LP011	10	42995	0.000232585184324
mitochondria	DOV_LP_083_Du-179	DU079LP010	11	43043	0.000255558395093
mitochondria	DOV_LP_083_Du-179	DUD_LP_132_Du-283	5	43155	0.00011586142973
mitochondria	DOV_LP_083_Du-179	DUD_LP_133_Du-284	5	43177	0.000115802394794
mitochondria	DOV_LP_083_Du-179	DUD_LP_134_Du-285	5	43177	0.000115802394794
mitochondria	DOV_LP_083_Du-179	DUD_LP_135_Du-286	5	43177	0.000115802394794
mitochondria	DOV_LP_083_Du-179	DUD_LP_136_Du-287	5	43178	0.000115799712817
mitochondria	DOV_LP_083_Du-179	DUD_LP_137_Du-288	8	43179	0.000185275249543
mitochondria	DOV_LP_083_Du-179	DUD_LP_138_Du-289	5	43176	0.000115805076895
mitochondria	DOV_LP_083_Du-179	DUD_LP_139_Du-290	5	42555	0.000117495006462
mitochondria	DOV_LP_083_Du-179	KIRN_LP_179_Du-421	6	43180	0.000138953219083
mitochondria	DOV_LP_083_Du-179	KIRN_LP_180_Du-422	6	43178	0.00013895965538
mitochondria	DOV_LP_083_Du-179	KIRN_LP_181_Du-423	6	43177	0.000138962873752
mitochondria	DOV_LP_083_Du-179	KIRN_LP_182_Du-424	6	43178	0.00013895965538
mitochondria	DOV_LP_083_Du-179	KIRN_LP_183_Du-425	6	43176	0.000138966092273
mitochondria	DOV_LP_083_Du-179	KIRN_LP_184_Du-426	6	43179	0.000138956437157
mitochondria	DOV_LP_083_Du-179	KIRN_LP_185_Du-427	6	43177	0.000138962873752
mitochondria	DOV_LP_083_Du-179	KIRN_LP_186_Du-428	6	43177	0.000138962873752
mitochondria	DOV_LP_083_Du-179	KIRN_LP_187_Du-429	6	43177	0.000138962873752
mitochondria	DOV_LP_083_Du-179	KIRT_LP_159_Du-364	6	43180	0.000138953219083
mitochondria	DOV_LP_083_Du-179	KIRT_LP_160_Du-365	6	43178	0.00013895965538
mitochondria	DOV_LP_083_Du-179	KIRT_LP_161_Du-366	6	43180	0.000138953219083
mitochondria	DOV_LP_083_Du-179	KIRT_LP_162_Du-367	6	43180	0.000138953219083
mitochondria	DOV_LP_083_Du-179	KIRT_LP_163_Du-368	6	43180	0.000138953219083
mitochondria	DOV_LP_083_Du-179	KIRT_LP_164_Du-369	6	43181	0.000138950001158
mitochondria	DOV_LP_083_Du-179	KIRT_LP_165_Du-370	6	43181	0.000138950001158
mitochondria	DOV_LP_083_Du-179	KIRT_LP_166_Du-371	6	43181	0.000138950001158
mitochondria	DOV_LP_083_Du-179	KIRT_LP_167_Du-372	6	43129	0.000139117531128
mitochondria	DOV_LP_083_Du-179	KIRT_LP_168_Du-373	6	43181	0.000138950001158
mitochondria	DOV_LP_083_Du-179	MALV_LP_095_Du-201	7	43181	0.000162108334684
mitochondria	DOV_LP_083_Du-179	MALV_LP_096_Du-202	7	43181	0.000162108334684
mitochondria	DOV_LP_083_Du-179	MALV_LP_097_Du-203	7	43181	0.000162108334684
mitochondria	DOV_LP_083_Du-179	MALV_LP_098_Du-204	7	43180	0.00016211208893
mitochondria	DOV_LP_083_Du-179	MALV_LP_099_Du-205	7	43180	0.00016211208893
mitochondria	DOV_LP_083_Du-179	MALV_LP_100_Du-206	7	43180	0.00016211208893
mitochondria	DOV_LP_083_Du-179	MALV_LP_101_Du-207	7	43180	0.00016211208893
mitochondria	DOV_LP_083_Du-179	MALV_LP_102_Du-208	7	43181	0.000162108334684
mitochondria	DOV_LP_083_Du-179	MALV_LP_103_Du-209	7	43181	0.000162108334684
mitochondria	DOV_LP_083_Du-179	MALV_LP_104_Du-210	7	43180	0.00016211208893
mitochondria	DOV_LP_083_Du-179	OCO_LP_058_Du-115	35	43167	0.000810804549772
mitochondria	DOV_LP_083_Du-179	OCO_LP_059_Du-106	38	43153	0.000880587676407
mitochondria	DOV_LP_083_Du-179	OCO_LP_060_Du-107	37	43166	0.000857156095075
mitochondria	DOV_LP_083_Du-179	OCO_LP_061_Du-108	38	43168	0.000880281690141
mitochondria	DOV_LP_083_Du-179	OCO_LP_062_Du-109	37	43167	0.00085713623833
mitochondria	DOV_LP_083_Du-179	OCO_LP_063_Du-110	36	43165	0.000834009035098
mitochondria	DOV_LP_083_Du-179	OCO_LP_064_Du-111	35	43162	0.000810898475511
mitochondria	DOV_LP_083_Du-179	OCO_LP_065_Du-112	36	43163	0.000834047679726
mitochondria	DOV_LP_083_Du-179	OCO_LP_066_Du-113	29	42959	0.000675062268675
mitochondria	DOV_LP_083_Du-179	OCO_LP_067_Du-114	33	42018	0.000785377695273
mitochondria	DOV_LP_083_Du-179	QUI1_LP_249_Du-648	5	43171	0.000115818489264
mitochondria	DOV_LP_083_Du-179	QUI1_LP_250_Du-649	6	43171	0.000138982187116
mitochondria	DOV_LP_083_Du-179	QUI1_LP_252_Du-651	5	43171	0.000115818489264
mitochondria	DOV_LP_083_Du-179	QUI1_LP_253_Du-652	5	43174	0.000115810441469
mitochondria	DOV_LP_083_Du-179	QUI1_LP_254_Du-653	4	41311	9.68265110987e-05
mitochondria	DOV_LP_083_Du-179	QUI1_LP_255_Du-654	5	43170	0.00011582117211
mitochondria	DOV_LP_083_Du-179	QUI1_LP_257_Du-656	6	42603	0.000140835152454
mitochondria	DOV_LP_083_Du-179	QUI1_LP_258_Du-657	6	43171	0.000138982187116
mitochondria	DOV_LP_083_Du-179	QUI2_LP_243_Du-631	10	43033	0.000232379801548
mitochondria	DOV_LP_083_Du-179	QUI2_LP_244_Du-632	10	43012	0.000232493257696
mitochondria	DOV_LP_083_Du-179	QUI2_LP_245_Du-633	10	43032	0.00023238520171
mitochondria	DOV_LP_083_Du-179	QUI2_LP_246_Du-634	10	43031	0.000232390602124
mitochondria	DOV_LP_083_Du-179	QUI2_LP_247_Du-635	10	43034	0.000232374401636
mitochondria	DOV_LP_083_Du-179	QUI2_LP_248_Du-636	10	43033	0.000232379801548
mitochondria	DOV_LP_083_Du-179	QUI2_LP_337_Du-638	10	43033	0.000232379801548
mitochondria	DOV_LP_083_Du-179	QUI2_LP_338_Du-639	10	42803	0.000233628483985
mitochondria	DOV_LP_083_Du-179	QUI2_LP_339_Du-640	10	43031	0.000232390602124
mitochondria	DOV_LP_083_Du-179	QUI2_LP_340_Du-641	10	43033	0.000232379801548
mitochondria	DOV_LP_083_Du-179	QUIN_LP_069_Du-155	10	43031	0.000232390602124
mitochondria	DOV_LP_083_Du-179	QUIN_LP_070_Du-156	10	43032	0.00023238520171
mitochondria	DOV_LP_083_Du-179	QUIN_LP_071_Du-157	10	43031	0.000232390602124
mitochondria	DOV_LP_083_Du-179	QUIN_LP_072_Du-158	10	43031	0.000232390602124
mitochondria	DOV_LP_083_Du-179	QUIN_LP_073_Du-159	10	43033	0.000232379801548
mitochondria	DOV_LP_083_Du-179	QUIN_LP_074_Du-160	10	43032	0.00023238520171
mitochondria	DOV_LP_083_Du-179	QUIN_LP_075_Du-161	10	43037	0.000232358203406
mitochondria	DOV_LP_083_Du-179	QUIN_LP_076_Du-162	10	43036	0.000232363602565
mitochondria	DOV_LP_083_Du-179	QUIN_LP_077_Du-163	10	43041	0.00023233660928
mitochondria	DOV_LP_083_Du-179	QUIN_LP_318_Du-164	10	43035	0.000232369001975
mitochondria	DOV_LP_083_Du-179	RIC_LP_192_Du-521	6	43178	0.00013895965538
mitochondria	DOV_LP_083_Du-179	RIC_LP_193_Du-522	6	43177	0.000138962873752
mitochondria	DOV_LP_083_Du-179	RIC_LP_194_Du-523	6	43181	0.000138950001158
mitochondria	DOV_LP_083_Du-179	RIC_LP_195_Du-524	6	43181	0.000138950001158
mitochondria	DOV_LP_083_Du-179	RIC_LP_196_Du-525	6	43181	0.000138950001158
mitochondria	DOV_LP_083_Du-179	RIC_LP_197_Du-526	7	43169	0.000162153397114
mitochondria	DOV_LP_083_Du-179	RIC_LP_198_Du-527	6	43181	0.000138950001158
mitochondria	DOV_LP_083_Du-179	RIC_LP_199_Du-528	6	43181	0.000138950001158
mitochondria	DOV_LP_083_Du-179	RIC_LP_200_Du-529	6	43181	0.000138950001158
mitochondria	DOV_LP_083_Du-179	RIC_LP_201_Du-530	6	43181	0.000138950001158
mitochondria	DOV_LP_083_Du-179	RSV_LP_049_Du-85	9	43167	0.000208492598513
mitochondria	DOV_LP_083_Du-179	RSV_LP_050_Du-87	10	43168	0.000231653076353
mitochondria	DOV_LP_083_Du-179	RSV_LP_051_Du-88	10	43149	0.00023175508123
mitochondria	DOV_LP_083_Du-179	RSV_LP_052_Du-89	8	43165	0.000185335341133
mitochondria	DOV_LP_083_Du-179	RSV_LP_053_Du-90	10	43166	0.00023166380948
mitochondria	DOV_LP_083_Du-179	RSV_LP_055_Du-92	9	43160	0.000208526413346
mitochondria	DOV_LP_083_Du-179	RSV_LP_057_Du-94	9	43161	0.000208521581984
mitochondria	DOV_LP_083_Du-179	RSV_LP_315_Du-95	9	43162	0.000208516750846
mitochondria	DOV_LP_083_Du-179	RSV_LP_316_Du-96	10	43161	0.000231690646649
mitochondria	DOV_LP_083_Du-179	SILG_LP_149_Du-343	1	43087	2.32088564996e-05
mitochondria	DOV_LP_083_Du-179	SILG_LP_150_Du-344	1	43171	2.31636978527e-05
mitochondria	DOV_LP_083_Du-179	SILG_LP_151_Du-345	3	43172	6.94894839248e-05
mitochondria	DOV_LP_083_Du-179	SILG_LP_152_Du-346	3	43169	6.94943130487e-05
mitochondria	DOV_LP_083_Du-179	SILG_LP_153_Du-347	1	43157	2.31712120861e-05
mitochondria	DOV_LP_083_Du-179	SILG_LP_154_Du-348	1	43169	2.31647710162e-05
mitochondria	DOV_LP_083_Du-179	SILG_LP_155_Du-349	3	43170	6.94927032662e-05
mitochondria	DOV_LP_083_Du-179	SILG_LP_156_Du-350	3	43170	6.94927032662e-05
mitochondria	DOV_LP_083_Du-179	SILG_LP_157_Du-351	1	38293	2.61144334474e-05
mitochondria	DOV_LP_083_Du-179	SILG_LP_158_Du-352	1	40827	2.44935949249e-05
mitochondria	DOV_LP_083_Du-179	SILR_LP_346_Du-729	8	43176	0.000185288123031
mitochondria	DOV_LP_083_Du-179	SILR_LP_347_Du-730	8	43180	0.000185270958777
mitochondria	DOV_LP_083_Du-179	SILR_LP_348_Du-731	8	43176	0.000185288123031
mitochondria	DOV_LP_083_Du-179	SILR_LP_349_Du-732	8	43180	0.000185270958777
mitochondria	DOV_LP_083_Du-179	SILR_LP_351_Du-734	8	43180	0.000185270958777
mitochondria	DOV_LP_083_Du-179	SILR_LP_353_Du-736	8	43176	0.000185288123031
mitochondria	DOV_LP_083_Du-179	STI_LP_027_Du-45	12	42646	0.000281386296487
mitochondria	DOV_LP_083_Du-179	STI_LP_028_Du-46	9	43165	0.000208502258774
mitochondria	DOV_LP_083_Du-179	STI_LP_029_Du-47	7	36536	0.000191591854609
mitochondria	DOV_LP_083_Du-179	STI_LP_030_Du-48	9	43161	0.000208521581984
mitochondria	DOV_LP_083_Du-179	STI_LP_031_Du-49	9	43161	0.000208521581984
mitochondria	DOV_LP_083_Du-179	STI_LP_032_Du-50	9	43161	0.000208521581984
mitochondria	DOV_LP_083_Du-179	STI_LP_033_Du-51	9	42825	0.000210157618214
mitochondria	DOV_LP_083_Du-179	STI_LP_034_Du-52	8	43160	0.000185356811863
mitochondria	DOV_LP_083_Du-179	STI_LP_035_Du-53	9	43162	0.000208516750846
mitochondria	DOV_LP_083_Du-179	STI_LP_036_Du-54	9	43148	0.000208584407157
mitochondria	DOV_LP_083_Du-179	STI_LP_037_Du-55	9	43161	0.000208521581984
mitochondria	DOV_LP_083_Du-179	STI_LP_038_Du-56	9	43164	0.000208507089241
mitochondria	DOV_LP_083_Du-179	STI_LP_039_Du-57	8	43160	0.000185356811863
mitochondria	DOV_LP_083_Du-179	STI_LP_040_Du-58	9	42066	0.000213949507916
mitochondria	DOV_LP_083_Du-179	STI_LP_041_Du-60	9	43168	0.000208487768718
mitochondria	DOV_LP_083_Du-179	STI_LP_042_Du-61	12	43143	0.000278144774355
mitochondria	DOV_LP_083_Du-179	TIL_LP_123_Du-263	10	39871	0.000250808858569
mitochondria	DOV_LP_083_Du-179	TIL_LP_124_Du-264	12	43165	0.000278003011699
mitochondria	DOV_LP_083_Du-179	TIL_LP_125_Du-265	8	39870	0.000200652119388
mitochondria	DOV_LP_083_Du-179	TIL_LP_126_Du-266	8	43131	0.000185481440263
mitochondria	DOV_LP_083_Du-179	TIL_LP_128_Du-268	10	43161	0.000231690646649
mitochondria	DOV_LP_083_Du-179	TIL_LP_129_Du-269	10	43162	0.000231685278717
mitochondria	DOV_LP_083_Du-179	TIL_LP_130_Du-271	10	43163	0.000231679911035
mitochondria	DOV_LP_083_Du-179	TIL_LP_131_Du-272	10	43161	0.000231690646649
mitochondria	DOV_LP_083_Du-179	TULP_LP_115_Du-242	6	43177	0.000138962873752
mitochondria	DOV_LP_083_Du-179	TULP_LP_116_Du-243	5	43181	0.000115791667632
mitochondria	DOV_LP_083_Du-179	TULP_LP_117_Du-244	5	43181	0.000115791667632
mitochondria	DOV_LP_083_Du-179	TULP_LP_118_Du-245	5	43181	0.000115791667632
mitochondria	DOV_LP_083_Du-179	TULP_LP_119_Du-246	5	43181	0.000115791667632
mitochondria	DOV_LP_083_Du-179	TULP_LP_120_Du-248	6	43178	0.00013895965538
mitochondria	DOV_LP_083_Du-179	TULP_LP_121_Du-249	5	43179	0.000115797030964
mitochondria	DOV_LP_083_Du-179	TULP_LP_122_Du-250	5	43181	0.000115791667632
mitochondria	DOV_LP_083_Du-179	TULP_LP_140_Du-302	5	43176	0.000115805076895
mitochondria	DOV_LP_083_Du-179	TULP_LP_141_Du-303	6	43175	0.000138969310944
mitochondria	DOV_LP_083_Du-179	TULP_LP_142_Du-304	6	43118	0.00013915302194
mitochondria	DOV_LP_083_Du-179	TULP_LP_143_Du-305	6	43178	0.00013895965538
mitochondria	DOV_LP_083_Du-179	TULP_LP_144_Du-306	6	43056	0.000139353400223
mitochondria	DOV_LP_083_Du-179	TULP_LP_145_Du-307	6	43173	0.000138975748732
mitochondria	DOV_LP_083_Du-179	TULP_LP_146_Du-308	5	42981	0.000116330471604
mitochondria	DOV_LP_083_Du-179	TULP_LP_147_Du-309	6	43174	0.000138972529763
mitochondria	DOV_LP_083_Du-179	TULP_LP_148_Du-310	6	43099	0.000139214366923
mitochondria	DOV_LP_084_Du-180	DU-173	10	43041	0.00023233660928
mitochondria	DOV_LP_084_Du-180	DU-229	7	43174	0.000162134618057
mitochondria	DOV_LP_084_Du-180	DU-247	5	43181	0.000115791667632
mitochondria	DOV_LP_084_Du-180	DU-254	5	43181	0.000115791667632
mitochondria	DOV_LP_084_Du-180	DU-270	10	43170	0.000231642344221
mitochondria	DOV_LP_084_Du-180	DU-297	5	43181	0.000115791667632
mitochondria	DOV_LP_084_Du-180	DU-443	44	43177	0.00101906107418
mitochondria	DOV_LP_084_Du-180	DU-4A	9	43181	0.000208425001737
mitochondria	DOV_LP_084_Du-180	DU014LP012	5	43177	0.000115802394794
mitochondria	DOV_LP_084_Du-180	DU037LP013	5	43177	0.000115802394794
mitochondria	DOV_LP_084_Du-180	DU059LP015	9	43170	0.000208478109798
mitochondria	DOV_LP_084_Du-180	DU078LP011	10	42995	0.000232585184324
mitochondria	DOV_LP_084_Du-180	DU079LP010	11	43043	0.000255558395093
mitochondria	DOV_LP_084_Du-180	DUD_LP_132_Du-283	5	43155	0.00011586142973
mitochondria	DOV_LP_084_Du-180	DUD_LP_133_Du-284	5	43177	0.000115802394794
mitochondria	DOV_LP_084_Du-180	DUD_LP_134_Du-285	5	43177	0.000115802394794
mitochondria	DOV_LP_084_Du-180	DUD_LP_135_Du-286	5	43177	0.000115802394794
mitochondria	DOV_LP_084_Du-180	DUD_LP_136_Du-287	5	43178	0.000115799712817
mitochondria	DOV_LP_084_Du-180	DUD_LP_137_Du-288	8	43179	0.000185275249543
mitochondria	DOV_LP_084_Du-180	DUD_LP_138_Du-289	5	43176	0.000115805076895
mitochondria	DOV_LP_084_Du-180	DUD_LP_139_Du-290	5	42555	0.000117495006462
mitochondria	DOV_LP_084_Du-180	KIRN_LP_179_Du-421	6	43180	0.000138953219083
mitochondria	DOV_LP_084_Du-180	KIRN_LP_180_Du-422	6	43178	0.00013895965538
mitochondria	DOV_LP_084_Du-180	KIRN_LP_181_Du-423	6	43177	0.000138962873752
mitochondria	DOV_LP_084_Du-180	KIRN_LP_182_Du-424	6	43178	0.00013895965538
mitochondria	DOV_LP_084_Du-180	KIRN_LP_183_Du-425	6	43176	0.000138966092273
mitochondria	DOV_LP_084_Du-180	KIRN_LP_184_Du-426	6	43179	0.000138956437157
mitochondria	DOV_LP_084_Du-180	KIRN_LP_185_Du-427	6	43177	0.000138962873752
mitochondria	DOV_LP_084_Du-180	KIRN_LP_186_Du-428	6	43177	0.000138962873752
mitochondria	DOV_LP_084_Du-180	KIRN_LP_187_Du-429	6	43177	0.000138962873752
mitochondria	DOV_LP_084_Du-180	KIRT_LP_159_Du-364	6	43180	0.000138953219083
mitochondria	DOV_LP_084_Du-180	KIRT_LP_160_Du-365	6	43178	0.00013895965538
mitochondria	DOV_LP_084_Du-180	KIRT_LP_161_Du-366	6	43180	0.000138953219083
mitochondria	DOV_LP_084_Du-180	KIRT_LP_162_Du-367	6	43180	0.000138953219083
mitochondria	DOV_LP_084_Du-180	KIRT_LP_163_Du-368	6	43180	0.000138953219083
mitochondria	DOV_LP_084_Du-180	KIRT_LP_164_Du-369	6	43181	0.000138950001158
mitochondria	DOV_LP_084_Du-180	KIRT_LP_165_Du-370	6	43181	0.000138950001158
mitochondria	DOV_LP_084_Du-180	KIRT_LP_166_Du-371	6	43181	0.000138950001158
mitochondria	DOV_LP_084_Du-180	KIRT_LP_167_Du-372	6	43129	0.000139117531128
mitochondria	DOV_LP_084_Du-180	KIRT_LP_168_Du-373	6	43181	0.000138950001158
mitochondria	DOV_LP_084_Du-180	MALV_LP_095_Du-201	7	43181	0.000162108334684
mitochondria	DOV_LP_084_Du-180	MALV_LP_096_Du-202	7	43181	0.000162108334684
mitochondria	DOV_LP_084_Du-180	MALV_LP_097_Du-203	7	43181	0.000162108334684
mitochondria	DOV_LP_084_Du-180	MALV_LP_098_Du-204	7	43180	0.00016211208893
mitochondria	DOV_LP_084_Du-180	MALV_LP_099_Du-205	7	43180	0.00016211208893
mitochondria	DOV_LP_084_Du-180	MALV_LP_100_Du-206	7	43180	0.00016211208893
mitochondria	DOV_LP_084_Du-180	MALV_LP_101_Du-207	7	43180	0.00016211208893
mitochondria	DOV_LP_084_Du-180	MALV_LP_102_Du-208	7	43181	0.000162108334684
mitochondria	DOV_LP_084_Du-180	MALV_LP_103_Du-209	7	43181	0.000162108334684
mitochondria	DOV_LP_084_Du-180	MALV_LP_104_Du-210	7	43180	0.00016211208893
mitochondria	DOV_LP_084_Du-180	OCO_LP_058_Du-115	35	43167	0.000810804549772
mitochondria	DOV_LP_084_Du-180	OCO_LP_059_Du-106	38	43153	0.000880587676407
mitochondria	DOV_LP_084_Du-180	OCO_LP_060_Du-107	37	43166	0.000857156095075
mitochondria	DOV_LP_084_Du-180	OCO_LP_061_Du-108	38	43168	0.000880281690141
mitochondria	DOV_LP_084_Du-180	OCO_LP_062_Du-109	37	43167	0.00085713623833
mitochondria	DOV_LP_084_Du-180	OCO_LP_063_Du-110	36	43165	0.000834009035098
mitochondria	DOV_LP_084_Du-180	OCO_LP_064_Du-111	35	43162	0.000810898475511
mitochondria	DOV_LP_084_Du-180	OCO_LP_065_Du-112	36	43163	0.000834047679726
mitochondria	DOV_LP_084_Du-180	OCO_LP_066_Du-113	29	42959	0.000675062268675
mitochondria	DOV_LP_084_Du-180	OCO_LP_067_Du-114	33	42018	0.000785377695273
mitochondria	DOV_LP_084_Du-180	QUI1_LP_249_Du-648	5	43171	0.000115818489264
mitochondria	DOV_LP_084_Du-180	QUI1_LP_250_Du-649	6	43171	0.000138982187116
mitochondria	DOV_LP_084_Du-180	QUI1_LP_252_Du-651	5	43171	0.000115818489264
mitochondria	DOV_LP_084_Du-180	QUI1_LP_253_Du-652	5	43174	0.000115810441469
mitochondria	DOV_LP_084_Du-180	QUI1_LP_254_Du-653	4	41311	9.68265110987e-05
mitochondria	DOV_LP_084_Du-180	QUI1_LP_255_Du-654	5	43170	0.00011582117211
mitochondria	DOV_LP_084_Du-180	QUI1_LP_257_Du-656	6	42603	0.000140835152454
mitochondria	DOV_LP_084_Du-180	QUI1_LP_258_Du-657	6	43171	0.000138982187116
mitochondria	DOV_LP_084_Du-180	QUI2_LP_243_Du-631	10	43033	0.000232379801548
mitochondria	DOV_LP_084_Du-180	QUI2_LP_244_Du-632	10	43012	0.000232493257696
mitochondria	DOV_LP_084_Du-180	QUI2_LP_245_Du-633	10	43032	0.00023238520171
mitochondria	DOV_LP_084_Du-180	QUI2_LP_246_Du-634	10	43031	0.000232390602124
mitochondria	DOV_LP_084_Du-180	QUI2_LP_247_Du-635	10	43034	0.000232374401636
mitochondria	DOV_LP_084_Du-180	QUI2_LP_248_Du-636	10	43033	0.000232379801548
mitochondria	DOV_LP_084_Du-180	QUI2_LP_337_Du-638	10	43033	0.000232379801548
mitochondria	DOV_LP_084_Du-180	QUI2_LP_338_Du-639	10	42803	0.000233628483985
mitochondria	DOV_LP_084_Du-180	QUI2_LP_339_Du-640	10	43031	0.000232390602124
mitochondria	DOV_LP_084_Du-180	QUI2_LP_340_Du-641	10	43033	0.000232379801548
mitochondria	DOV_LP_084_Du-180	QUIN_LP_069_Du-155	10	43031	0.000232390602124
mitochondria	DOV_LP_084_Du-180	QUIN_LP_070_Du-156	10	43032	0.00023238520171
mitochondria	DOV_LP_084_Du-180	QUIN_LP_071_Du-157	10	43031	0.000232390602124
mitochondria	DOV_LP_084_Du-180	QUIN_LP_072_Du-158	10	43031	0.000232390602124
mitochondria	DOV_LP_084_Du-180	QUIN_LP_073_Du-159	10	43033	0.000232379801548
mitochondria	DOV_LP_084_Du-180	QUIN_LP_074_Du-160	10	43032	0.00023238520171
mitochondria	DOV_LP_084_Du-180	QUIN_LP_075_Du-161	10	43037	0.000232358203406
mitochondria	DOV_LP_084_Du-180	QUIN_LP_076_Du-162	10	43036	0.000232363602565
