organelle	sample_1	sample_2	differences	sites_compared	p_distance
chloroplast	DAN_LP_045_Du-70	TIL_LP_125_Du-265	175	101580	0.00172278007482
chloroplast	DAN_LP_045_Du-70	TIL_LP_126_Du-266	176	102268	0.00172096843587
chloroplast	DAN_LP_045_Du-70	TIL_LP_127_Du-267	160	98437	0.00162540508142
chloroplast	DAN_LP_045_Du-70	TIL_LP_128_Du-268	169	102880	0.00164269051322
chloroplast	DAN_LP_045_Du-70	TIL_LP_129_Du-269	165	102405	0.00161124945071
chloroplast	DAN_LP_045_Du-70	TIL_LP_130_Du-271	165	103224	0.00159846547315
chloroplast	DAN_LP_045_Du-70	TIL_LP_131_Du-272	165	102327	0.0016124776452
chloroplast	DAN_LP_045_Du-70	TULP_LP_115_Du-242	100	105835	0.000944867009968
chloroplast	DAN_LP_045_Du-70	TULP_LP_116_Du-243	100	105836	0.000944858082316
chloroplast	DAN_LP_045_Du-70	TULP_LP_117_Du-244	96	105560	0.000909435392194
chloroplast	DAN_LP_045_Du-70	TULP_LP_118_Du-245	101	105836	0.000954306663139
chloroplast	DAN_LP_045_Du-70	TULP_LP_119_Du-246	101	105836	0.000954306663139
chloroplast	DAN_LP_045_Du-70	TULP_LP_120_Du-248	100	105836	0.000944858082316
chloroplast	DAN_LP_045_Du-70	TULP_LP_121_Du-249	101	105684	0.00095567919458
chloroplast	DAN_LP_045_Du-70	TULP_LP_122_Du-250	100	105811	0.000945081324248
chloroplast	DAN_LP_045_Du-70	TULP_LP_140_Du-302	98	102002	0.000960765475187
chloroplast	DAN_LP_045_Du-70	TULP_LP_141_Du-303	103	103194	0.000998120045739
chloroplast	DAN_LP_045_Du-70	TULP_LP_142_Du-304	102	102003	0.0009999705891
chloroplast	DAN_LP_045_Du-70	TULP_LP_143_Du-305	97	102246	0.000948692369384
chloroplast	DAN_LP_045_Du-70	TULP_LP_144_Du-306	97	102497	0.000946369162024
chloroplast	DAN_LP_045_Du-70	TULP_LP_145_Du-307	100	101787	0.000982443730535
chloroplast	DAN_LP_045_Du-70	TULP_LP_146_Du-308	96	102473	0.000936832141149
chloroplast	DAN_LP_045_Du-70	TULP_LP_147_Du-309	104	103467	0.00100515140093
chloroplast	DAN_LP_045_Du-70	TULP_LP_148_Du-310	100	102775	0.000972999270251
chloroplast	DAN_LP_046_Du-71	DAN_LP_047_Du-72	6	102993	5.82563863564e-05
chloroplast	DAN_LP_046_Du-71	DOV_LP_078_Du-174	157	103443	0.00151774407161
chloroplast	DAN_LP_046_Du-71	DOV_LP_079_Du-175	162	103592	0.00156382732257
chloroplast	DAN_LP_046_Du-71	DOV_LP_080_Du-176	162	103602	0.0015636763769
chloroplast	DAN_LP_046_Du-71	DOV_LP_081_Du-177	160	103589	0.00154456554267
chloroplast	DAN_LP_046_Du-71	DOV_LP_082_Du-178	163	103586	0.00157357171819
chloroplast	DAN_LP_046_Du-71	DOV_LP_083_Du-179	163	103595	0.00157343501134
chloroplast	DAN_LP_046_Du-71	DOV_LP_084_Du-180	162	103599	0.00156372165754
chloroplast	DAN_LP_046_Du-71	DU-173	180	103598	0.00173748527964
chloroplast	DAN_LP_046_Du-71	DU-229	164	103614	0.00158279769143
chloroplast	DAN_LP_046_Du-71	DU-247	96	103616	0.000926497838172
chloroplast	DAN_LP_046_Du-71	DU-254	101	103616	0.00097475293391
chloroplast	DAN_LP_046_Du-71	DU-270	177	103601	0.0017084777174
chloroplast	DAN_LP_046_Du-71	DU-297	98	103613	0.000945827261058
chloroplast	DAN_LP_046_Du-71	DU-443	655	103541	0.00632599646517
chloroplast	DAN_LP_046_Du-71	DU-4A	90	103606	0.000868675559331
chloroplast	DAN_LP_046_Du-71	DU014LP012	169	103608	0.00163114817389
chloroplast	DAN_LP_046_Du-71	DU037LP013	169	103600	0.00163127413127
chloroplast	DAN_LP_046_Du-71	DU059LP015	170	103595	0.00164100584005
chloroplast	DAN_LP_046_Du-71	DU078LP011	5	103616	4.82550957381e-05
chloroplast	DAN_LP_046_Du-71	DU079LP010	5	103609	4.82583559343e-05
chloroplast	DAN_LP_046_Du-71	DUD_LP_132_Du-283	102	102166	0.000998375193313
chloroplast	DAN_LP_046_Du-71	DUD_LP_133_Du-284	102	103362	0.000986823010391
chloroplast	DAN_LP_046_Du-71	DUD_LP_134_Du-285	102	103539	0.000985136035697
chloroplast	DAN_LP_046_Du-71	DUD_LP_135_Du-286	102	103439	0.000986088419262
chloroplast	DAN_LP_046_Du-71	DUD_LP_136_Du-287	97	103488	0.000937306740878
chloroplast	DAN_LP_046_Du-71	DUD_LP_137_Du-288	91	103283	0.000881074329754
chloroplast	DAN_LP_046_Du-71	DUD_LP_138_Du-289	102	103317	0.000987252823833
chloroplast	DAN_LP_046_Du-71	DUD_LP_139_Du-290	99	103014	0.000961034422506
chloroplast	DAN_LP_046_Du-71	KIRN_LP_179_Du-421	94	103610	0.000907248335103
chloroplast	DAN_LP_046_Du-71	KIRN_LP_180_Du-422	91	103599	0.000878386857016
chloroplast	DAN_LP_046_Du-71	KIRN_LP_181_Du-423	91	103610	0.000878293601004
chloroplast	DAN_LP_046_Du-71	KIRN_LP_182_Du-424	91	103609	0.000878302078005
chloroplast	DAN_LP_046_Du-71	KIRN_LP_183_Du-425	92	103604	0.000887996602448
chloroplast	DAN_LP_046_Du-71	KIRN_LP_184_Du-426	91	103601	0.000878369899904
chloroplast	DAN_LP_046_Du-71	KIRN_LP_185_Du-427	91	103610	0.000878293601004
chloroplast	DAN_LP_046_Du-71	KIRN_LP_186_Du-428	93	103596	0.000897718058612
chloroplast	DAN_LP_046_Du-71	KIRN_LP_187_Du-429	94	103609	0.000907257091565
chloroplast	DAN_LP_046_Du-71	KIRT_LP_159_Du-364	92	101993	0.000902022687832
chloroplast	DAN_LP_046_Du-71	KIRT_LP_160_Du-365	92	103571	0.000888279537708
chloroplast	DAN_LP_046_Du-71	KIRT_LP_161_Du-366	92	103535	0.000888588400058
chloroplast	DAN_LP_046_Du-71	KIRT_LP_162_Du-367	92	103493	0.000888949011044
chloroplast	DAN_LP_046_Du-71	KIRT_LP_163_Du-368	92	103529	0.000888639898
chloroplast	DAN_LP_046_Du-71	KIRT_LP_164_Du-369	92	103527	0.000888657065307
chloroplast	DAN_LP_046_Du-71	KIRT_LP_165_Du-370	91	103543	0.0008788619221
chloroplast	DAN_LP_046_Du-71	KIRT_LP_166_Du-371	91	103531	0.000878963788624
chloroplast	DAN_LP_046_Du-71	KIRT_LP_167_Du-372	92	103156	0.000891853115669
chloroplast	DAN_LP_046_Du-71	KIRT_LP_168_Du-373	92	103512	0.000888785841255
chloroplast	DAN_LP_046_Du-71	MALV_LP_095_Du-201	95	103609	0.000916908762752
chloroplast	DAN_LP_046_Du-71	MALV_LP_096_Du-202	94	103610	0.000907248335103
chloroplast	DAN_LP_046_Du-71	MALV_LP_097_Du-203	94	103610	0.000907248335103
chloroplast	DAN_LP_046_Du-71	MALV_LP_098_Du-204	94	103615	0.000907204555325
chloroplast	DAN_LP_046_Du-71	MALV_LP_099_Du-205	92	103601	0.000888022316387
chloroplast	DAN_LP_046_Du-71	MALV_LP_100_Du-206	94	103609	0.000907257091565
chloroplast	DAN_LP_046_Du-71	MALV_LP_101_Du-207	93	103613	0.000897570768147
chloroplast	DAN_LP_046_Du-71	MALV_LP_102_Du-208	94	103608	0.000907265848197
chloroplast	DAN_LP_046_Du-71	MALV_LP_103_Du-209	94	103610	0.000907248335103
chloroplast	DAN_LP_046_Du-71	MALV_LP_104_Du-210	94	103609	0.000907257091565
chloroplast	DAN_LP_046_Du-71	OCO_LP_058_Du-115	669	101491	0.00659171749219
chloroplast	DAN_LP_046_Du-71	OCO_LP_059_Du-106	676	101664	0.00664935473717
chloroplast	DAN_LP_046_Du-71	OCO_LP_060_Du-107	675	101046	0.00668012588326
chloroplast	DAN_LP_046_Du-71	OCO_LP_061_Du-108	680	102032	0.00666457581935
chloroplast	DAN_LP_046_Du-71	OCO_LP_062_Du-109	679	102098	0.00665047307489
chloroplast	DAN_LP_046_Du-71	OCO_LP_063_Du-110	674	100955	0.00667624188995
chloroplast	DAN_LP_046_Du-71	OCO_LP_064_Du-111	675	101198	0.00667009229431
chloroplast	DAN_LP_046_Du-71	OCO_LP_065_Du-112	676	101524	0.00665852409283
chloroplast	DAN_LP_046_Du-71	OCO_LP_066_Du-113	666	100816	0.00660609427075
chloroplast	DAN_LP_046_Du-71	OCO_LP_067_Du-114	665	100960	0.00658676703645
chloroplast	DAN_LP_046_Du-71	QUI1_LP_249_Du-648	166	101558	0.00163453396089
chloroplast	DAN_LP_046_Du-71	QUI1_LP_250_Du-649	166	101446	0.00163633854464
chloroplast	DAN_LP_046_Du-71	QUI1_LP_251_Du-650	165	100677	0.00163890461575
chloroplast	DAN_LP_046_Du-71	QUI1_LP_252_Du-651	165	101075	0.00163245115014
chloroplast	DAN_LP_046_Du-71	QUI1_LP_253_Du-652	167	102166	0.00163459467925
chloroplast	DAN_LP_046_Du-71	QUI1_LP_254_Du-653	163	101110	0.00161210562753
chloroplast	DAN_LP_046_Du-71	QUI1_LP_255_Du-654	167	102145	0.00163493073572
chloroplast	DAN_LP_046_Du-71	QUI1_LP_257_Du-656	165	101402	0.0016271868405
chloroplast	DAN_LP_046_Du-71	QUI1_LP_258_Du-657	167	102782	0.0016247981164
chloroplast	DAN_LP_046_Du-71	QUI2_LP_243_Du-631	169	103012	0.00164058556285
chloroplast	DAN_LP_046_Du-71	QUI2_LP_244_Du-632	168	101083	0.00166200053421
chloroplast	DAN_LP_046_Du-71	QUI2_LP_245_Du-633	168	101337	0.0016578347494
chloroplast	DAN_LP_046_Du-71	QUI2_LP_246_Du-634	170	102142	0.00166434963091
chloroplast	DAN_LP_046_Du-71	QUI2_LP_247_Du-635	169	102339	0.00165137435386
chloroplast	DAN_LP_046_Du-71	QUI2_LP_248_Du-636	170	102517	0.00165826155662
chloroplast	DAN_LP_046_Du-71	QUI2_LP_337_Du-638	169	100789	0.00167677028247
chloroplast	DAN_LP_046_Du-71	QUI2_LP_338_Du-639	170	101248	0.00167904551201
chloroplast	DAN_LP_046_Du-71	QUI2_LP_339_Du-640	170	102652	0.00165608073881
chloroplast	DAN_LP_046_Du-71	QUI2_LP_340_Du-641	169	102681	0.00164587411498
chloroplast	DAN_LP_046_Du-71	QUIN_LP_069_Du-155	171	101471	0.00168521055277
chloroplast	DAN_LP_046_Du-71	QUIN_LP_070_Du-156	169	100915	0.00167467670812
chloroplast	DAN_LP_046_Du-71	QUIN_LP_071_Du-157	171	101513	0.00168451331357
chloroplast	DAN_LP_046_Du-71	QUIN_LP_072_Du-158	169	101085	0.00167186031558
chloroplast	DAN_LP_046_Du-71	QUIN_LP_073_Du-159	169	101414	0.00166643658666
chloroplast	DAN_LP_046_Du-71	QUIN_LP_074_Du-160	171	101767	0.00168030894101
chloroplast	DAN_LP_046_Du-71	QUIN_LP_075_Du-161	170	103591	0.00164106920485
chloroplast	DAN_LP_046_Du-71	QUIN_LP_076_Du-162	170	103587	0.00164113257455
chloroplast	DAN_LP_046_Du-71	QUIN_LP_077_Du-163	170	103594	0.00164102168079
chloroplast	DAN_LP_046_Du-71	QUIN_LP_318_Du-164	172	102629	0.00167593954925
chloroplast	DAN_LP_046_Du-71	RIC_LP_192_Du-521	93	103610	0.00089759675707
chloroplast	DAN_LP_046_Du-71	RIC_LP_193_Du-522	93	103610	0.00089759675707
chloroplast	DAN_LP_046_Du-71	RIC_LP_194_Du-523	93	103610	0.00089759675707
chloroplast	DAN_LP_046_Du-71	RIC_LP_195_Du-524	93	103498	0.000898568088272
chloroplast	DAN_LP_046_Du-71	RIC_LP_196_Du-525	93	103456	0.000898932879678
chloroplast	DAN_LP_046_Du-71	RIC_LP_197_Du-526	47	102549	0.00045831748725
chloroplast	DAN_LP_046_Du-71	RIC_LP_198_Du-527	101	103608	0.000974828198595
chloroplast	DAN_LP_046_Du-71	RIC_LP_199_Du-528	93	103601	0.000897674732869
chloroplast	DAN_LP_046_Du-71	RIC_LP_200_Du-529	93	103599	0.000897692062665
chloroplast	DAN_LP_046_Du-71	RIC_LP_201_Du-530	93	103609	0.000897605420379
chloroplast	DAN_LP_046_Du-71	RSV_LP_049_Du-85	168	103592	0.00162174685304
chloroplast	DAN_LP_046_Du-71	RSV_LP_050_Du-87	170	103601	0.00164091080202
chloroplast	DAN_LP_046_Du-71	RSV_LP_051_Du-88	171	102120	0.00167450058754
chloroplast	DAN_LP_046_Du-71	RSV_LP_052_Du-89	167	103550	0.00161274746499
chloroplast	DAN_LP_046_Du-71	RSV_LP_053_Du-90	170	103597	0.00164097415948
chloroplast	DAN_LP_046_Du-71	RSV_LP_055_Du-92	167	102973	0.00162178435124
chloroplast	DAN_LP_046_Du-71	RSV_LP_057_Du-94	168	103539	0.00162257699997
chloroplast	DAN_LP_046_Du-71	RSV_LP_315_Du-95	167	103587	0.00161217141147
chloroplast	DAN_LP_046_Du-71	RSV_LP_316_Du-96	169	103574	0.00163168362717
chloroplast	DAN_LP_046_Du-71	SILG_LP_149_Du-343	130	102235	0.00127158018291
chloroplast	DAN_LP_046_Du-71	SILG_LP_150_Du-344	165	102122	0.00161571453751
chloroplast	DAN_LP_046_Du-71	SILG_LP_151_Du-345	160	102871	0.00155534601588
chloroplast	DAN_LP_046_Du-71	SILG_LP_152_Du-346	163	102560	0.00158931357254
chloroplast	DAN_LP_046_Du-71	SILG_LP_153_Du-347	166	102259	0.00162332899794
chloroplast	DAN_LP_046_Du-71	SILG_LP_154_Du-348	165	103192	0.00159896115978
chloroplast	DAN_LP_046_Du-71	SILG_LP_155_Du-349	159	102260	0.00155486016038
chloroplast	DAN_LP_046_Du-71	SILG_LP_156_Du-350	166	102845	0.00161407943993
chloroplast	DAN_LP_046_Du-71	SILG_LP_157_Du-351	164	102126	0.00160585942855
chloroplast	DAN_LP_046_Du-71	SILG_LP_158_Du-352	159	101191	0.00157128598393
chloroplast	DAN_LP_046_Du-71	SILR_LP_346_Du-729	13	103098	0.000126093619663
chloroplast	DAN_LP_046_Du-71	SILR_LP_347_Du-730	13	103608	0.000125472936453
chloroplast	DAN_LP_046_Du-71	SILR_LP_348_Du-731	13	103206	0.000125961668895
chloroplast	DAN_LP_046_Du-71	SILR_LP_349_Du-732	13	103318	0.000125825122438
chloroplast	DAN_LP_046_Du-71	SILR_LP_351_Du-734	12	103410	0.000116042935886
chloroplast	DAN_LP_046_Du-71	SILR_LP_353_Du-736	17	101785	0.000167018715921
chloroplast	DAN_LP_046_Du-71	STI_LP_027_Du-45	173	102112	0.00169421811344
chloroplast	DAN_LP_046_Du-71	STI_LP_028_Du-46	165	103000	0.00160194174757
chloroplast	DAN_LP_046_Du-71	STI_LP_029_Du-47	163	101300	0.00160908193485
chloroplast	DAN_LP_046_Du-71	STI_LP_030_Du-48	164	102669	0.00159736629362
chloroplast	DAN_LP_046_Du-71	STI_LP_031_Du-49	167	101645	0.00164297309263
chloroplast	DAN_LP_046_Du-71	STI_LP_032_Du-50	164	102625	0.00159805115713
chloroplast	DAN_LP_046_Du-71	STI_LP_033_Du-51	163	101572	0.00160477296893
chloroplast	DAN_LP_046_Du-71	STI_LP_034_Du-52	168	103148	0.00162872765347
chloroplast	DAN_LP_046_Du-71	STI_LP_035_Du-53	169	103575	0.00163166787352
chloroplast	DAN_LP_046_Du-71	STI_LP_036_Du-54	164	102291	0.00160326910481
chloroplast	DAN_LP_046_Du-71	STI_LP_037_Du-55	168	103573	0.00162204435519
chloroplast	DAN_LP_046_Du-71	STI_LP_038_Du-56	168	103576	0.00162199737391
chloroplast	DAN_LP_046_Du-71	STI_LP_039_Du-57	168	102904	0.00163258959807
chloroplast	DAN_LP_046_Du-71	STI_LP_040_Du-58	171	100940	0.00169407568853
chloroplast	DAN_LP_046_Du-71	STI_LP_041_Du-60	167	102728	0.00162565220777
chloroplast	DAN_LP_046_Du-71	STI_LP_042_Du-61	173	102747	0.00168374745735
chloroplast	DAN_LP_046_Du-71	TIL_LP_123_Du-263	163	102020	0.00159772593609
chloroplast	DAN_LP_046_Du-71	TIL_LP_124_Du-264	172	102728	0.00167432442956
chloroplast	DAN_LP_046_Du-71	TIL_LP_125_Du-265	175	101572	0.00172291576419
chloroplast	DAN_LP_046_Du-71	TIL_LP_126_Du-266	176	102259	0.00172111990143
chloroplast	DAN_LP_046_Du-71	TIL_LP_127_Du-267	160	98437	0.00162540508142
chloroplast	DAN_LP_046_Du-71	TIL_LP_128_Du-268	169	102867	0.00164289811115
chloroplast	DAN_LP_046_Du-71	TIL_LP_129_Du-269	165	102391	0.00161146975808
chloroplast	DAN_LP_046_Du-71	TIL_LP_130_Du-271	165	103209	0.00159869778798
chloroplast	DAN_LP_046_Du-71	TIL_LP_131_Du-272	165	102316	0.00161265100278
chloroplast	DAN_LP_046_Du-71	TULP_LP_115_Du-242	100	103616	0.000965101914762
chloroplast	DAN_LP_046_Du-71	TULP_LP_116_Du-243	100	103616	0.000965101914762
chloroplast	DAN_LP_046_Du-71	TULP_LP_117_Du-244	96	103613	0.000926524663894
chloroplast	DAN_LP_046_Du-71	TULP_LP_118_Du-245	101	103616	0.00097475293391
chloroplast	DAN_LP_046_Du-71	TULP_LP_119_Du-246	101	103616	0.00097475293391
chloroplast	DAN_LP_046_Du-71	TULP_LP_120_Du-248	100	103616	0.000965101914762
chloroplast	DAN_LP_046_Du-71	TULP_LP_121_Du-249	101	103609	0.000974818789873
chloroplast	DAN_LP_046_Du-71	TULP_LP_122_Du-250	100	103616	0.000965101914762
chloroplast	DAN_LP_046_Du-71	TULP_LP_140_Du-302	98	101865	0.000962057625288
chloroplast	DAN_LP_046_Du-71	TULP_LP_141_Du-303	103	102988	0.00100011651843
chloroplast	DAN_LP_046_Du-71	TULP_LP_142_Du-304	102	101818	0.00100178750319
chloroplast	DAN_LP_046_Du-71	TULP_LP_143_Du-305	97	102125	0.000949816401469
chloroplast	DAN_LP_046_Du-71	TULP_LP_144_Du-306	97	102426	0.000947025169391
chloroplast	DAN_LP_046_Du-71	TULP_LP_145_Du-307	100	101729	0.000983003863205
chloroplast	DAN_LP_046_Du-71	TULP_LP_146_Du-308	96	102391	0.000937582404704
chloroplast	DAN_LP_046_Du-71	TULP_LP_147_Du-309	104	103262	0.00100714686913
chloroplast	DAN_LP_046_Du-71	TULP_LP_148_Du-310	100	102580	0.000974848898421
chloroplast	DAN_LP_047_Du-72	DOV_LP_078_Du-174	161	102844	0.00156547781105
chloroplast	DAN_LP_047_Du-72	DOV_LP_079_Du-175	168	102978	0.00163141641904
chloroplast	DAN_LP_047_Du-72	DOV_LP_080_Du-176	168	102983	0.001631337211
chloroplast	DAN_LP_047_Du-72	DOV_LP_081_Du-177	166	102974	0.00161205741255
chloroplast	DAN_LP_047_Du-72	DOV_LP_082_Du-178	169	102979	0.00164111129454
chloroplast	DAN_LP_047_Du-72	DOV_LP_083_Du-179	169	102981	0.00164107942242
chloroplast	DAN_LP_047_Du-72	DOV_LP_084_Du-180	168	102984	0.00163132137031
chloroplast	DAN_LP_047_Du-72	DU-173	186	102981	0.00180615841757
chloroplast	DAN_LP_047_Du-72	DU-229	168	102994	0.00163116298037
chloroplast	DAN_LP_047_Du-72	DU-247	102	102996	0.000990329721543
chloroplast	DAN_LP_047_Du-72	DU-254	107	102996	0.00103887529613
chloroplast	DAN_LP_047_Du-72	DU-270	182	102984	0.00176726481784
chloroplast	DAN_LP_047_Du-72	DU-297	104	102993	0.00100977736351
chloroplast	DAN_LP_047_Du-72	DU-443	660	102928	0.00641224933934
chloroplast	DAN_LP_047_Du-72	DU-4A	95	102990	0.000922419652393
chloroplast	DAN_LP_047_Du-72	DU014LP012	175	102990	0.00169919409651
chloroplast	DAN_LP_047_Du-72	DU037LP013	175	102983	0.00169930959479
chloroplast	DAN_LP_047_Du-72	DU059LP015	176	102975	0.00170915270697
chloroplast	DAN_LP_047_Du-72	DU078LP011	1	102996	9.70911491708e-06
chloroplast	DAN_LP_047_Du-72	DU079LP010	1	102996	9.70911491708e-06
chloroplast	DAN_LP_047_Du-72	DUD_LP_132_Du-283	108	102092	0.00105786937272
chloroplast	DAN_LP_047_Du-72	DUD_LP_133_Du-284	108	102989	0.00104865568167
chloroplast	DAN_LP_047_Du-72	DUD_LP_134_Du-285	108	102966	0.00104888992483
chloroplast	DAN_LP_047_Du-72	DUD_LP_135_Du-286	108	102970	0.00104884917937
chloroplast	DAN_LP_047_Du-72	DUD_LP_136_Du-287	103	102967	0.00100032049103
chloroplast	DAN_LP_047_Du-72	DUD_LP_137_Du-288	97	102823	0.000943368701555
chloroplast	DAN_LP_047_Du-72	DUD_LP_138_Du-289	108	102909	0.00104947089176
chloroplast	DAN_LP_047_Du-72	DUD_LP_139_Du-290	105	102804	0.00102136103654
chloroplast	DAN_LP_047_Du-72	KIRN_LP_179_Du-421	100	102996	0.000970911491708
chloroplast	DAN_LP_047_Du-72	KIRN_LP_180_Du-422	97	102995	0.000941793290936
chloroplast	DAN_LP_047_Du-72	KIRN_LP_181_Du-423	97	102997	0.000941775003155
chloroplast	DAN_LP_047_Du-72	KIRN_LP_182_Du-424	97	102995	0.000941793290936
chloroplast	DAN_LP_047_Du-72	KIRN_LP_183_Du-425	98	102990	0.000951548694048
chloroplast	DAN_LP_047_Du-72	KIRN_LP_184_Du-426	97	102997	0.000941775003155
chloroplast	DAN_LP_047_Du-72	KIRN_LP_185_Du-427	97	102996	0.000941784146957
chloroplast	DAN_LP_047_Du-72	KIRN_LP_186_Du-428	99	102984	0.000961314378933
chloroplast	DAN_LP_047_Du-72	KIRN_LP_187_Du-429	100	102996	0.000970911491708
chloroplast	DAN_LP_047_Du-72	KIRT_LP_159_Du-364	96	101994	0.000941231837167
chloroplast	DAN_LP_047_Du-72	KIRT_LP_160_Du-365	96	102975	0.000932265112891
chloroplast	DAN_LP_047_Du-72	KIRT_LP_161_Du-366	96	102942	0.00093256396806
chloroplast	DAN_LP_047_Du-72	KIRT_LP_162_Du-367	96	102921	0.000932754248404
chloroplast	DAN_LP_047_Du-72	KIRT_LP_163_Du-368	96	102933	0.000932645507272
chloroplast	DAN_LP_047_Du-72	KIRT_LP_164_Du-369	96	102956	0.000932437157621
chloroplast	DAN_LP_047_Du-72	KIRT_LP_165_Du-370	96	102947	0.000932518674658
chloroplast	DAN_LP_047_Du-72	KIRT_LP_166_Du-371	96	102934	0.000932636446655
chloroplast	DAN_LP_047_Du-72	KIRT_LP_167_Du-372	96	102930	0.000932672690178
chloroplast	DAN_LP_047_Du-72	KIRT_LP_168_Du-373	96	102916	0.000932799564694
chloroplast	DAN_LP_047_Du-72	MALV_LP_095_Du-201	101	102989	0.000980687257862
chloroplast	DAN_LP_047_Du-72	MALV_LP_096_Du-202	100	102997	0.000970902065109
chloroplast	DAN_LP_047_Du-72	MALV_LP_097_Du-203	100	102996	0.000970911491708
chloroplast	DAN_LP_047_Du-72	MALV_LP_098_Du-204	100	102996	0.000970911491708
chloroplast	DAN_LP_047_Du-72	MALV_LP_099_Du-205	98	102997	0.000951484023807
chloroplast	DAN_LP_047_Du-72	MALV_LP_100_Du-206	100	102995	0.000970920918491
chloroplast	DAN_LP_047_Du-72	MALV_LP_101_Du-207	99	102996	0.000961202376791
chloroplast	DAN_LP_047_Du-72	MALV_LP_102_Du-208	100	102994	0.000970930345457
chloroplast	DAN_LP_047_Du-72	MALV_LP_103_Du-209	100	102996	0.000970911491708
chloroplast	DAN_LP_047_Du-72	MALV_LP_104_Du-210	100	102996	0.000970911491708
chloroplast	DAN_LP_047_Du-72	OCO_LP_058_Du-115	675	101487	0.00665109817021
chloroplast	DAN_LP_047_Du-72	OCO_LP_059_Du-106	682	101657	0.0067088346105
chloroplast	DAN_LP_047_Du-72	OCO_LP_060_Du-107	681	101039	0.0067399716941
chloroplast	DAN_LP_047_Du-72	OCO_LP_061_Du-108	686	102023	0.00672397400586
chloroplast	DAN_LP_047_Du-72	OCO_LP_062_Du-109	685	102081	0.00671035746123
chloroplast	DAN_LP_047_Du-72	OCO_LP_063_Du-110	680	100951	0.0067359411992
chloroplast	DAN_LP_047_Du-72	OCO_LP_064_Du-111	681	101195	0.00672958150106
chloroplast	DAN_LP_047_Du-72	OCO_LP_065_Du-112	682	101522	0.00671775575737
chloroplast	DAN_LP_047_Du-72	OCO_LP_066_Du-113	672	100814	0.00666574086932
chloroplast	DAN_LP_047_Du-72	OCO_LP_067_Du-114	671	100958	0.00664632817607
chloroplast	DAN_LP_047_Du-72	QUI1_LP_249_Du-648	172	101550	0.0016937469227
chloroplast	DAN_LP_047_Du-72	QUI1_LP_250_Du-649	172	101439	0.00169560031152
chloroplast	DAN_LP_047_Du-72	QUI1_LP_251_Du-650	171	100675	0.0016985348895
chloroplast	DAN_LP_047_Du-72	QUI1_LP_252_Du-651	171	101062	0.00169203063466
chloroplast	DAN_LP_047_Du-72	QUI1_LP_253_Du-652	173	102159	0.00169343865934
chloroplast	DAN_LP_047_Du-72	QUI1_LP_254_Du-653	169	101108	0.00167148000158
chloroplast	DAN_LP_047_Du-72	QUI1_LP_255_Du-654	173	102137	0.0016938034209
chloroplast	DAN_LP_047_Du-72	QUI1_LP_257_Du-656	171	101395	0.001686473692
chloroplast	DAN_LP_047_Du-72	QUI1_LP_258_Du-657	173	102710	0.00168435400643
chloroplast	DAN_LP_047_Du-72	QUI2_LP_243_Du-631	175	102852	0.00170147396259
chloroplast	DAN_LP_047_Du-72	QUI2_LP_244_Du-632	174	101081	0.00172139175513
chloroplast	DAN_LP_047_Du-72	QUI2_LP_245_Du-633	174	101333	0.00171711091155
chloroplast	DAN_LP_047_Du-72	QUI2_LP_246_Du-634	176	102129	0.00172331071488
chloroplast	DAN_LP_047_Du-72	QUI2_LP_247_Du-635	175	102311	0.00171047101485
chloroplast	DAN_LP_047_Du-72	QUI2_LP_248_Du-636	176	102479	0.00171742503342
chloroplast	DAN_LP_047_Du-72	QUI2_LP_337_Du-638	175	100785	0.00173636949943
chloroplast	DAN_LP_047_Du-72	QUI2_LP_338_Du-639	174	101243	0.00171863733789
chloroplast	DAN_LP_047_Du-72	QUI2_LP_339_Du-640	174	102607	0.00169579073552
chloroplast	DAN_LP_047_Du-72	QUI2_LP_340_Du-641	175	102660	0.0017046561465
chloroplast	DAN_LP_047_Du-72	QUIN_LP_069_Du-155	175	101461	0.00172480066232
chloroplast	DAN_LP_047_Du-72	QUIN_LP_070_Du-156	175	100911	0.00173420142502
chloroplast	DAN_LP_047_Du-72	QUIN_LP_071_Du-157	175	101511	0.0017239510989
chloroplast	DAN_LP_047_Du-72	QUIN_LP_072_Du-158	175	101083	0.00173125055647
chloroplast	DAN_LP_047_Du-72	QUIN_LP_073_Du-159	175	101410	0.00172566808007
chloroplast	DAN_LP_047_Du-72	QUIN_LP_074_Du-160	177	101754	0.00173948935668
chloroplast	DAN_LP_047_Du-72	QUIN_LP_075_Du-161	175	102980	0.00169935909885
chloroplast	DAN_LP_047_Du-72	QUIN_LP_076_Du-162	175	102979	0.00169937560085
chloroplast	DAN_LP_047_Du-72	QUIN_LP_077_Du-163	176	102983	0.00170901993533
chloroplast	DAN_LP_047_Du-72	QUIN_LP_318_Du-164	176	102588	0.00171560026514
chloroplast	DAN_LP_047_Du-72	RIC_LP_192_Du-521	99	102996	0.000961202376791
chloroplast	DAN_LP_047_Du-72	RIC_LP_193_Du-522	99	102996	0.000961202376791
chloroplast	DAN_LP_047_Du-72	RIC_LP_194_Du-523	99	102996	0.000961202376791
chloroplast	DAN_LP_047_Du-72	RIC_LP_195_Du-524	99	102971	0.000961435744044
chloroplast	DAN_LP_047_Du-72	RIC_LP_196_Du-525	99	102928	0.000961837400902
