query_genome	feature_type	gene	name	product	query_start	query_end	strand	method	confidence	pident	query_coverage	aligned_length	evalue	bitscore	ref_accession	ref_description	ref_start	ref_end
chloroplast	CDS	clpP1	clpP1	ATP-dependent Clp protease proteolytic subunit	58457	58762	-	tblastn_protein_transfer	low	97.059	0.523	102	1.21e-64	208.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	68058	70072
chloroplast	CDS	psbB	psbB	photosystem II CP47 chlorophyll apoprotein	60133	61656	+	tblastn_protein_transfer	high	99.803	1.0	508	0.0	1006.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	70512	72038
chloroplast	gene	psbB	psbB		60133	61657	+	blastn_feature_transfer	high	90.164	0.999	1525	0.0	2075.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	78732	80258
chloroplast	CDS	psbB	psbB	photosystem II CP47 chlorophyll apoprotein	60133	61657	+	blastn_feature_transfer	high	90.164	0.999	1525	0.0	2075.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	78732	80258
chloroplast	gene	psbB	psbB		60133	61659	+	blastn_feature_transfer	high	99.869	1.0	1527	0.0	2746.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	70512	72038
chloroplast	CDS	psbB	psbB	photosystem II CP47 chlorophyll apoprotein	60133	61659	+	blastn_feature_transfer	high	99.869	1.0	1527	0.0	2746.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	70512	72038
chloroplast	CDS	psbT	psbT	photosystem II reaction center protein T	61839	61937	+	tblastn_protein_transfer	high	100.0	1.0	33	9.28e-18	66.6	PX244393.1	Dudleya candelabrum chloroplast, complete genome	72218	72319
chloroplast	gene	psbT	psbT		61839	61940	+	blastn_feature_transfer	high	100.0	1.0	102	2.62e-49	185.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	72218	72319
chloroplast	CDS	psbT	psbT	photosystem II reaction center protein T	61839	61940	+	blastn_feature_transfer	high	100.0	1.0	102	2.62e-49	185.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	72218	72319
chloroplast	gene	pbf1	pbf1		62001	62132	-	blastn_feature_transfer	high	100.0	1.0	132	1.82e-65	239.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	72380	72511
chloroplast	CDS	pbf1	pbf1	Photosystem biogenesis factor 1	62001	62132	-	blastn_feature_transfer	high	100.0	1.0	132	1.82e-65	239.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	72380	72511
chloroplast	gene	psbN	psbN		62001	62132	-	blastn_feature_transfer	high	100.0	1.0	132	1.82e-65	239.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	72730	72861
chloroplast	CDS	psbN	psbN	photosystem II protein N	62001	62132	-	blastn_feature_transfer	high	100.0	1.0	132	1.82e-65	239.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	72730	72861
chloroplast	gene	pbf1	pbf1		62002	62132	-	blastn_feature_transfer	high	93.893	0.992	131	4.56e-54	201.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	80621	80752
chloroplast	CDS	pbf1	pbf1	Photosystem biogenesis factor 1	62002	62132	-	blastn_feature_transfer	high	93.893	0.992	131	4.56e-54	201.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	80621	80752
chloroplast	CDS	pbf1	pbf1	Photosystem biogenesis factor 1	62004	62132	-	tblastn_protein_transfer	high	100.0	1.0	43	2.06e-25	89.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	72380	72511
chloroplast	CDS	psbN	psbN	photosystem II protein N	62004	62132	-	tblastn_protein_transfer	high	100.0	1.0	43	2.06e-25	89.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	72730	72861
chloroplast	CDS	psbH	psbH	photosystem II 10 kDa protein	62235	62453	+	tblastn_protein_transfer	high	98.63	1.0	73	2.24e-45	147.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	72614	72835
chloroplast	gene	psbH	psbH		62235	62455	+	blastn_feature_transfer	medium	87.33	0.995	221	1.57e-75	273.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	80855	81076
chloroplast	CDS	psbH	psbH	photosystem II 10 kDa protein	62235	62455	+	blastn_feature_transfer	medium	87.33	0.995	221	1.57e-75	273.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	80855	81076
chloroplast	gene	psbH	psbH		62235	62456	+	blastn_feature_transfer	high	99.099	1.0	222	2.32e-111	392.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	72614	72835
chloroplast	CDS	psbH	psbH	photosystem II 10 kDa protein	62235	62456	+	blastn_feature_transfer	high	99.099	1.0	222	2.32e-111	392.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	72614	72835
chloroplast	gene	petB	petB		62574	64042	+	blastn_feature_transfer	high	99.796	1.0	1469	0.0	2636.0	PX244389.1	Dudleya virens chloroplast, complete genome	72921	74389
chloroplast	gene	petB	petB		62915	64042	+	blastn_feature_transfer	medium	83.187	0.834	1142	0.0	1180.0	PX244392.1	Dudleya greenei chloroplast, complete genome	74831	76199
chloroplast	CDS	petB	petB	cytochrome b6	63394	64042	+	blastn_feature_transfer	high	99.692	0.992	649	0.0	1162.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	73303	74783
chloroplast	CDS	petB	petB	cytochrome b6	63395	64039	+	tblastn_protein_transfer	high	100.0	0.991	215	7.60e-138	419.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	73303	74783
chloroplast	CDS	petB	petB	cytochrome b6	63400	64042	+	blastn_feature_transfer	high	100.0	0.992	643	0.0	1160.0	PX244389.1	Dudleya virens chloroplast, complete genome	72921	74389
chloroplast	gene	petD	petD		64242	65453	+	blastn_feature_transfer	high	99.67	1.002	1212	0.0	2166.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	74627	75836
chloroplast	CDS	petD	petD	cytochrome b6-f complex subunit IV	64977	65450	+	tblastn_protein_transfer	high	98.734	0.988	158	5.11e-101	311.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	82885	84120
chloroplast	CDS	petD	petD	cytochrome b6-f complex subunit IV	64978	65453	+	blastn_feature_transfer	high	100.0	0.986	476	0.0	859.0	PX244389.1	Dudleya virens chloroplast, complete genome	74584	75793
chloroplast	CDS	petD	petD	cytochrome b6/f complex subunit IV	64980	65453	+	blastn_feature_transfer	high	99.789	0.981	474	0.0	851.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	74978	76187
chloroplast	gene	rpoA	rpoA		65637	66642	-	blastn_feature_transfer	medium	84.783	0.998	1012	0.0	1132.0	PX244392.1	Dudleya greenei chloroplast, complete genome	77797	78810
chloroplast	CDS	rpoA	rpoA	RNA polymerase alpha subunit	65637	66642	-	blastn_feature_transfer	medium	84.783	0.998	1012	0.0	1132.0	PX244392.1	Dudleya greenei chloroplast, complete genome	77797	78810
chloroplast	gene	rpoA	rpoA		65641	66642	-	blastn_feature_transfer	high	99.8	1.0	1002	0.0	1799.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	76024	77025
chloroplast	CDS	rpoA	rpoA	RNA polymerase alpha subunit	65641	66642	-	blastn_feature_transfer	high	99.8	1.0	1002	0.0	1799.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	76024	77025
chloroplast	CDS	rpoA	rpoA	RNA polymerase alpha subunit	65644	66642	-	tblastn_protein_transfer	high	99.7	1.0	333	0.0	685.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	76375	77376
chloroplast	CDS	rpoA	rpoA	RNA polymerase alpha subunit	65647	66642	-	tblastn_protein_transfer	medium	78.443	0.991	334	6.54e-177	537.0	PX244392.1	Dudleya greenei chloroplast, complete genome	77797	78810
chloroplast	gene	rpoA	rpoA		65851	66648	-	blastn_feature_transfer	medium	85.448	0.993	804	0.0	924.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	84541	85350
chloroplast	CDS	rpoA	rpoA	RNA polymerase alpha subunit	65851	66648	-	blastn_feature_transfer	medium	85.448	0.993	804	0.0	924.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	84541	85350
chloroplast	CDS	rpoA	rpoA	RNA polymerase alpha subunit	65851	66648	-	tblastn_protein_transfer	medium	79.104	0.996	268	4.93e-145	442.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	84541	85350
chloroplast	gene	rps11	rps11		66708	67124	-	blastn_feature_transfer	high	99.76	1.0	417	0.0	748.0	PX244389.1	Dudleya virens chloroplast, complete genome	77048	77464
chloroplast	CDS	rps11	rps11	ribosomal protein S11	66708	67124	-	blastn_feature_transfer	high	99.76	1.0	417	0.0	748.0	PX244389.1	Dudleya virens chloroplast, complete genome	77048	77464
chloroplast	gene	rps11	rps11		66709	67124	-	blastn_feature_transfer	medium	84.615	0.998	416	3.06e-132	462.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	85416	85832
chloroplast	CDS	rps11	rps11	ribosomal protein S11	66709	67124	-	blastn_feature_transfer	medium	84.615	0.998	416	3.06e-132	462.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	85416	85832
chloroplast	CDS	rps11	rps11	ribosomal protein S11	66711	67124	-	tblastn_protein_transfer	high	99.275	1.0	138	6.30e-78	243.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	77091	77507
chloroplast	gene	rpl36	rpl36		67241	67354	-	blastn_feature_transfer	high	100.0	1.0	114	9.04e-56	206.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	77624	77737
chloroplast	CDS	rpl36	rpl36	large subunit ribosomal protein L36	67241	67354	-	blastn_feature_transfer	high	100.0	1.0	114	9.04e-56	206.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	77624	77737
chloroplast	CDS	rpl36	rpl36	large subunit ribosomal protein L36	67244	67354	-	tblastn_protein_transfer	high	100.0	1.0	37	2.30e-11	48.5	PX244393.1	Dudleya candelabrum chloroplast, complete genome	77624	77737
chloroplast	gene	infA	infA		67475	67717	-	blastn_feature_transfer	high	100.0	1.0	243	1.97e-125	439.0	PX244389.1	Dudleya virens chloroplast, complete genome	77815	78057
chloroplast	CDS	infA	infA	translation initiation factor IF-1	67475	67717	-	blastn_feature_transfer	high	100.0	1.0	243	1.97e-125	439.0	PX244389.1	Dudleya virens chloroplast, complete genome	77815	78057
chloroplast	CDS	infA	infA	translation initiation factor IF-1	67478	67717	-	tblastn_protein_transfer	high	100.0	1.0	80	1.81e-49	159.0	PX244389.1	Dudleya virens chloroplast, complete genome	77815	78057
chloroplast	gene	infA	infA		67486	67717	-	blastn_feature_transfer	medium	88.793	0.991	232	3.42e-84	302.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	86194	86427
chloroplast	CDS	infA	infA	translation initiation factor IF-1	67486	67717	-	blastn_feature_transfer	medium	88.793	0.991	232	3.42e-84	302.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	86194	86427
chloroplast	CDS	infA	infA	translation initiation factor IF-1	67487	67717	-	tblastn_protein_transfer	high	92.208	1.0	77	7.75e-45	145.0	PX244392.1	Dudleya greenei chloroplast, complete genome	79633	79866
chloroplast	gene	rps8	rps8		67839	68238	-	blastn_feature_transfer	medium	85.75	0.988	400	8.51e-133	465.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	86546	86950
chloroplast	CDS	rps8	rps8	ribosomal protein S8	67839	68238	-	blastn_feature_transfer	medium	85.75	0.988	400	8.51e-133	465.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	86546	86950
chloroplast	gene	rps8	rps8		67839	68243	-	blastn_feature_transfer	high	100.0	1.0	405	0.0	731.0	PX244391.1	Dudleya lanceolata chloroplast, complete genome	78092	78496
chloroplast	CDS	rps8	rps8	ribosomal protein S8	67839	68243	-	blastn_feature_transfer	high	100.0	1.0	405	0.0	731.0	PX244391.1	Dudleya lanceolata chloroplast, complete genome	78092	78496
chloroplast	CDS	rps8	rps8	ribosomal protein S8	67842	68243	-	tblastn_protein_transfer	high	100.0	1.0	134	4.16e-87	270.0	PX244391.1	Dudleya lanceolata chloroplast, complete genome	78092	78496
chloroplast	gene	rpl14	rpl14		68394	68762	-	blastn_feature_transfer	high	100.0	1.0	369	0.0	666.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	78777	79145
chloroplast	CDS	rpl14	rpl14	large subunit ribosomal protein L14	68394	68762	-	blastn_feature_transfer	high	100.0	1.0	369	0.0	666.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	78777	79145
chloroplast	CDS	rpl14	rpl14	large subunit ribosomal protein L14	68397	68762	-	tblastn_protein_transfer	high	100.0	1.0	122	6.03e-79	246.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	78777	79145
chloroplast	CDS	rpl16	rpl16	large subunit ribosomal protein L16	68897	69295	-	blastn_feature_transfer	high	100.0	0.978	399	0.0	720.0	PX244389.1	Dudleya virens chloroplast, complete genome	79237	80655
chloroplast	gene	rpl16	rpl16		68897	70316	-	blastn_feature_transfer	high	99.648	1.001	1420	0.0	2535.0	PX244389.1	Dudleya virens chloroplast, complete genome	79237	80655
chloroplast	CDS	rpl16	rpl16	large subunit ribosomal protein L16	68900	69298	-	tblastn_protein_transfer	high	99.248	0.985	133	1.31e-86	268.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	79279	80697
chloroplast	CDS	rpl16	rpl16	large subunit ribosomal protein L16	68902	69295	-	blastn_feature_transfer	medium	89.086	0.966	394	1.55e-148	517.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	87608	89366
chloroplast	CDS	rpl16	rpl16	large subunit ribosomal protein L16	68903	69298	-	tblastn_protein_transfer	high	90.152	0.978	132	1.37e-79	248.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	87608	89366
chloroplast	CDS	rpl16	rpl16	large subunit ribosomal protein L16	68905	69295	-	blastn_feature_transfer	medium	89.003	0.958	391	6.59e-147	512.0	PX244392.1	Dudleya greenei chloroplast, complete genome	81094	82393
chloroplast	gene	rpl16	rpl16		68905	69386	-	blastn_feature_transfer	weak	89.834	0.371	482	0.0	649.0	PX244392.1	Dudleya greenei chloroplast, complete genome	81094	82393
chloroplast	CDS	rpl16	rpl16	large subunit ribosomal protein L16	68906	69298	-	tblastn_protein_transfer	high	90.84	0.97	131	1.57e-79	248.0	PX244392.1	Dudleya greenei chloroplast, complete genome	81094	82393
chloroplast	gene	rpl16	rpl16		69588	70316	-	blastn_feature_transfer	weak	74.064	0.425	748	2.95e-127	448.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	87608	89366
chloroplast	gene	rpl16	rpl16		69642	70316	-	blastn_feature_transfer	low	68.511	0.542	705	3.23e-68	251.0	PX244392.1	Dudleya greenei chloroplast, complete genome	81094	82393
chloroplast	gene	rps3	rps3		70468	71124	-	blastn_feature_transfer	high	99.391	1.0	657	0.0	1168.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	80849	81505
chloroplast	CDS	rps3	rps3	ribosomal protein S3	70468	71124	-	blastn_feature_transfer	high	99.391	1.0	657	0.0	1168.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	80849	81505
chloroplast	CDS	rps3	rps3	ribosomal protein S3	70471	71124	-	tblastn_protein_transfer	high	100.0	1.0	218	6.65e-136	414.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	80849	81505
chloroplast	CDS	rps3	rps3	ribosomal protein S3	70474	71124	-	tblastn_protein_transfer	high	86.636	0.986	217	8.49e-128	390.0	PX244392.1	Dudleya greenei chloroplast, complete genome	82538	83200
chloroplast	gene	rps3	rps3		70478	71124	-	blastn_feature_transfer	medium	89.026	0.976	647	0.0	847.0	PX244392.1	Dudleya greenei chloroplast, complete genome	82538	83200
chloroplast	CDS	rps3	rps3	ribosomal protein S3	70478	71124	-	blastn_feature_transfer	medium	89.026	0.976	647	0.0	847.0	PX244392.1	Dudleya greenei chloroplast, complete genome	82538	83200
chloroplast	gene	rpl22	rpl22		71242	71622	-	blastn_feature_transfer	high	100.0	1.0	381	0.0	688.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	81972	82352
chloroplast	CDS	rpl22	rpl22	ribosomal protein L22	71242	71622	-	blastn_feature_transfer	high	100.0	1.0	381	0.0	688.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	81972	82352
chloroplast	gene	rpl22	rpl22		71242	71628	-	blastn_feature_transfer	high	100.0	1.0	387	0.0	699.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	81621	82007
chloroplast	CDS	rpl22	rpl22	large subunit ribosomal protein L22	71242	71628	-	blastn_feature_transfer	high	100.0	1.0	387	0.0	699.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	81621	82007
chloroplast	gene	rpl22	rpl22		71244	71619	-	blastn_feature_transfer	medium	79.894	0.803	378	1.21e-93	335.0	PX244392.1	Dudleya greenei chloroplast, complete genome	83185	83655
chloroplast	CDS	rpl22	rpl22	large subunit ribosomal protein L22	71244	71619	-	blastn_feature_transfer	medium	79.894	0.803	378	1.21e-93	335.0	PX244392.1	Dudleya greenei chloroplast, complete genome	83185	83655
chloroplast	CDS	rpl22	rpl22	ribosomal protein L22	71245	71622	-	tblastn_protein_transfer	high	99.206	1.0	126	1.78e-83	259.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	81972	82352
chloroplast	CDS	rpl22	rpl22	large subunit ribosomal protein L22	71245	71628	-	tblastn_protein_transfer	high	100.0	1.0	128	3.45e-85	264.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	81621	82007
chloroplast	CDS	rpl22	rpl22	large subunit ribosomal protein L22	71254	71619	-	tblastn_protein_transfer	medium	78.689	0.782	122	3.71e-62	199.0	PX244392.1	Dudleya greenei chloroplast, complete genome	83185	83655
chloroplast	gene	rpl22	rpl22		71274	71607	-	blastn_feature_transfer	medium	82.335	0.831	334	2.95e-94	337.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	90235	90636
chloroplast	CDS	rpl22	rpl22	large subunit ribosomal protein L22	71274	71607	-	blastn_feature_transfer	medium	82.335	0.831	334	2.95e-94	337.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	90235	90636
chloroplast	CDS	rpl22	rpl22	large subunit ribosomal protein L22	71275	71619	-	tblastn_protein_transfer	medium	75.652	0.865	115	1.56e-57	185.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	90235	90636
chloroplast	gene	rps19	rps19		71665	71943	-	blastn_feature_transfer	high	100.0	1.0	279	6.54e-145	504.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	82044	82322
chloroplast	CDS	rps19	rps19	ribosomal protein S19	71665	71943	-	blastn_feature_transfer	high	100.0	1.0	279	6.54e-145	504.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	82044	82322
chloroplast	CDS	rps19	rps19	ribosomal protein S19	71668	71937	-	tblastn_protein_transfer	high	87.778	0.978	90	5.58e-39	130.0	PX244392.1	Dudleya greenei chloroplast, complete genome	83727	84005
chloroplast	CDS	rps19	rps19	ribosomal protein S19	71668	71943	-	tblastn_protein_transfer	high	98.913	1.0	92	7.73e-59	186.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	82044	82322
chloroplast	gene	rps19	rps19		71834	71943	-	blastn_feature_transfer	high	100.0	1.0	110	1.29e-53	199.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	150310	150419
chloroplast	CDS	rpl2	rpl2	large subunit ribosomal protein L2	71998	72432	-	blastn_feature_transfer	low	100.0	0.527	435	0.0	785.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	82377	83867
chloroplast	gene	rpl2	rpl2		71998	73488	-	blastn_feature_transfer	high	100.0	1.0	1491	0.0	2690.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	82377	83867
chloroplast	CDS	rpl2	rpl2	large subunit ribosomal protein L2	72001	72432	-	tblastn_protein_transfer	low	96.528	0.526	144	5.15e-88	279.0	PX244392.1	Dudleya greenei chloroplast, complete genome	84071	85565
chloroplast	CDS	rpl2	rpl2	large subunit ribosomal protein L2	73096	73488	-	tblastn_protein_transfer	low	99.237	0.478	131	4.09e-84	268.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	82377	83867
chloroplast	CDS	rpl2	rpl2	large subunit ribosomal protein L2	73098	73488	-	blastn_feature_transfer	low	100.0	0.474	391	0.0	706.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	82377	83867
chloroplast	gene	rpl23	rpl23		73512	73793	-	blastn_feature_transfer	high	100.0	1.0	282	1.56e-146	509.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	83891	84172
chloroplast	CDS	rpl23	rpl23	large subunit ribosomal protein L23	73512	73793	-	blastn_feature_transfer	high	100.0	1.0	282	1.56e-146	509.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	83891	84172
chloroplast	CDS	rpl23	rpl23	large subunit ribosomal protein L23	73515	73793	-	tblastn_protein_transfer	high	100.0	1.0	93	4.42e-61	193.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	83891	84172
chloroplast	gene	trnI-CAU	trnI-CAU		73959	74032	-	blastn_feature_transfer	high	100.0	1.0	74	2.78e-34	134.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	93015	93088
chloroplast	tRNA	trnI-CAU	trnI-CAU	tRNA-Ile	73959	74032	-	blastn_feature_transfer	high	100.0	1.0	74	2.78e-34	134.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	93015	93088
chloroplast	CDS	ycf2	ycf2	Ycf2	74126	80890	+	tblastn_protein_transfer	high	99.512	1.0	2256	0.0	4291.0	PX244389.1	Dudleya virens chloroplast, complete genome	84463	91233
chloroplast	gene	ycf2	ycf2		74126	80893	+	blastn_feature_transfer	high	99.852	1.0	6771	0.0	12165.0	PX244389.1	Dudleya virens chloroplast, complete genome	84463	91233
chloroplast	CDS	ycf2	ycf2	Ycf2	74126	80893	+	blastn_feature_transfer	high	99.852	1.0	6771	0.0	12165.0	PX244389.1	Dudleya virens chloroplast, complete genome	84463	91233
chloroplast	gene	ycf2	ycf2		74127	80893	+	blastn_feature_transfer	high	92.838	1.005	6884	0.0	10272.0	PX244392.1	Dudleya greenei chloroplast, complete genome	86193	93041
chloroplast	CDS	ycf2	ycf2	Ycf2	74127	80893	+	blastn_feature_transfer	high	92.838	1.005	6884	0.0	10272.0	PX244392.1	Dudleya greenei chloroplast, complete genome	86193	93041
chloroplast	CDS	ycf2	ycf2	Ycf2	75263	79015	+	tblastn_protein_transfer	low	76.135	0.616	1278	0.0	1778.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	93446	99676
chloroplast	gene	ycf2	ycf2		75288	79036	+	blastn_feature_transfer	low	87.48	0.615	3834	0.0	4781.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	93446	99676
chloroplast	CDS	ycf2	ycf2	Ycf2	75288	79036	+	blastn_feature_transfer	low	87.48	0.615	3834	0.0	4781.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	93446	99676
chloroplast	gene	ycf15	ycf15		81035	81471	+	blastn_feature_transfer	high	100.0	1.0	437	0.0	789.0	NC_085682.1	Dudleya farinosa chloroplast, complete genome	91759	92195
chloroplast	gene	trnL-CAA	trnL-CAA		81883	81961	-	blastn_feature_transfer	high	100.0	1.0	79	5.84e-37	143.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	100429	100507
chloroplast	tRNA	trnL-CAA	trnL-CAA	tRNA-Leu	81883	81961	-	blastn_feature_transfer	high	100.0	1.0	79	5.84e-37	143.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	100429	100507
chloroplast	CDS	ndhB	ndhB	NADH dehydrogenase subunit B	82521	83276	-	blastn_feature_transfer	low	100.0	0.493	756	0.0	1364.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	92894	95104
chloroplast	gene	ndhB	ndhB		82521	84731	-	blastn_feature_transfer	high	100.0	1.0	2211	0.0	3988.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	92894	95104
chloroplast	CDS	ndhB	ndhB	NADH dehydrogenase subunit B	82524	83276	-	tblastn_protein_transfer	low	95.618	0.492	251	7.16e-122	387.0	PX244392.1	Dudleya greenei chloroplast, complete genome	94367	96578
chloroplast	CDS	ndhB	ndhB	NADH dehydrogenase subunit B	83955	84731	-	blastn_feature_transfer	low	100.0	0.507	777	0.0	1402.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	92894	95104
chloroplast	CDS	ndhB	ndhB	NADH dehydrogenase subunit B	83955	84731	-	tblastn_protein_transfer	low	100.0	0.508	259	1.23e-162	504.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	92894	95104
chloroplast	gene	rps7	rps7		85052	85519	-	blastn_feature_transfer	high	99.786	1.0	468	0.0	840.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	95425	95892
chloroplast	CDS	rps7	rps7	ribosomal protein S7	85052	85519	-	blastn_feature_transfer	high	99.786	1.0	468	0.0	840.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	95425	95892
chloroplast	CDS	rps7	rps7	ribosomal protein S7	85055	85519	-	tblastn_protein_transfer	high	99.355	1.0	155	7.39e-103	316.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	95425	95892
chloroplast	gene	rps12	rps12		85573	86366	-	blastn_feature_transfer	high	100.0	0.874	794	0.0	1433.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	67799	96739
chloroplast	CDS	rps12	rps12	ribosomal protein S12	86133	86366	-	tblastn_protein_transfer	low	97.436	0.634	78	2.24e-46	152.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	75608	104939
chloroplast	CDS	rps12	rps12	ribosomal protein S12	86135	86366	-	blastn_feature_transfer	low	96.983	0.624	232	1.72e-109	388.0	PX244392.1	Dudleya greenei chloroplast, complete genome	69752	98116
chloroplast	CDS	rps12	rps12	ribosomal protein S12	86136	86366	-	blastn_feature_transfer	low	100.0	0.621	231	1.01e-118	417.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	67799	96739
chloroplast	CDS	rps12	rps12	ribosomal protein S12	86136	86366	-	tblastn_protein_transfer	low	100.0	0.626	77	2.89e-47	155.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	67799	96739
chloroplast	gene	trnV-GAC	trnV-GAC		87612	87683	+	blastn_feature_transfer	high	100.0	1.0	72	3.27e-33	131.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	106764	106835
chloroplast	tRNA	trnV-GAC	trnV-GAC	tRNA-Val	87612	87683	+	blastn_feature_transfer	high	100.0	1.0	72	3.27e-33	131.0	PX244394.1	Dudleya sp. T72600-1 chloroplast, complete genome	106764	106835
chloroplast	gene	rrn16	rrn16		87911	89400	+	blastn_feature_transfer	high	100.0	1.0	1490	0.0	2688.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	132859	134348
chloroplast	rRNA	rrn16	rrn16	16S ribosomal RNA	87911	89400	+	blastn_feature_transfer	high	100.0	1.0	1490	0.0	2688.0	PX244393.1	Dudleya candelabrum chloroplast, complete genome	132859	134348
chloroplast	gene	rrn16	rrn16		87911	89401	+	blastn_feature_transfer	high	99.329	1.0	1491	0.0	2645.0	PX244392.1	Dudleya greenei chloroplast, complete genome	100014	101504
chloroplast	rRNA	rrn16	rrn16	16S ribosomal RNA	87911	89401	+	blastn_feature_transfer	high	99.329	1.0	1491	0.0	2645.0	PX244392.1	Dudleya greenei chloroplast, complete genome	100014	101504
