query_genome	feature_type	gene	name	product	query_start	query_end	strand	method	confidence	pident	query_coverage	aligned_length	evalue	bitscore	ref_accession	ref_description	ref_start	ref_end
mitochondria	tRNA	trnH-GTG	trnH-GTG	tRNA-His	138539	138611	-	blastn_feature_transfer	high	97.26	1.0	73	6.79e-31	123.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	4941	5013
mitochondria	CDS	COX3	COX3	cytochrome c oxidase subunit III	141772	142566	+	tblastn_protein_transfer	high	98.491	1.0	265	1.11e-172	522.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	196198	196995
mitochondria	CDS	cox3	cox3	cox3	141772	142566	+	tblastn_protein_transfer	high	97.736	1.0	265	9.47e-173	522.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	131262	132059
mitochondria	gene	COX3	COX3		141772	142569	+	blastn_feature_transfer	high	98.747	1.0	798	0.0	1395.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	196198	196995
mitochondria	CDS	COX3	COX3	cytochrome c oxidase subunit III	141772	142569	+	blastn_feature_transfer	high	98.747	1.0	798	0.0	1395.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	196198	196995
mitochondria	gene	cox3	cox3		141772	142569	+	blastn_feature_transfer	high	98.747	1.0	798	0.0	1395.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	105652	106449
mitochondria	CDS	cox3	cox3	cytochrome c oxidase subunit 3	141772	142569	+	blastn_feature_transfer	high	98.747	1.0	798	0.0	1395.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	105652	106449
mitochondria	gene	sdh4	sdh4		142497	142614	+	blastn_feature_transfer	high	97.458	1.0	118	1.92e-53	200.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	106377	106494
mitochondria	gene	sdh4-pseudo	sdh4-pseudo		142497	142614	+	blastn_feature_transfer	high	97.458	1.0	118	1.92e-53	200.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	196153	196270
mitochondria	CDS	sdh4	sdh4	succinate dehydrogenase subunit 4	142497	142622	+	tblastn_protein_transfer	high	95.238	1.0	42	2.62e-22	80.5	PP024540.1	Rhodiola rosea mitochondrion, complete genome	88979	89107
mitochondria	gene	sdh4	sdh4		142497	142623	+	blastn_feature_transfer	high	96.85	0.984	127	3.38e-57	212.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	88979	89107
mitochondria	CDS	sdh4	sdh4	succinate dehydrogenase subunit 4	142497	142623	+	blastn_feature_transfer	high	96.85	0.984	127	3.38e-57	212.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	88979	89107
mitochondria	CDS	sdh4	sdh4	sdh4	142497	142664	+	tblastn_protein_transfer	high	96.429	1.0	56	5.23e-31	105.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	131987	132157
mitochondria	gene	sdh4	sdh4		142497	142665	+	blastn_feature_transfer	high	98.225	0.988	169	6.01e-81	292.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	131987	132157
mitochondria	CDS	sdh4	sdh4	sdh4	142497	142665	+	blastn_feature_transfer	high	98.225	0.988	169	6.01e-81	292.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	131987	132157
mitochondria	CDS	ATP8	ATP8	ATP synthase F0 subunit 8	142792	143268	+	tblastn_protein_transfer	high	97.484	1.0	159	4.64e-93	288.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	24776	25255
mitochondria	CDS	atp8	atp8	atp8	142792	143268	+	tblastn_protein_transfer	high	97.484	1.0	159	4.64e-93	288.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	87179	87658
mitochondria	gene	ATP8	ATP8		142792	143271	+	blastn_feature_transfer	high	98.958	1.0	480	0.0	844.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	24776	25255
mitochondria	CDS	ATP8	ATP8	ATP synthase F0 subunit 8	142792	143271	+	blastn_feature_transfer	high	98.958	1.0	480	0.0	844.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	24776	25255
mitochondria	gene	atp8	atp8		142792	143271	+	blastn_feature_transfer	high	98.958	1.0	480	0.0	844.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	133890	134369
mitochondria	CDS	atp8	atp8	ATPase subunit 8	142792	143271	+	blastn_feature_transfer	high	98.958	1.0	480	0.0	844.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	133890	134369
mitochondria	gene	atp8	atp8		142793	143271	+	blastn_feature_transfer	high	97.704	0.998	479	0.0	815.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	230418	230897
mitochondria	CDS	atp8	atp8	ATPase subunit 8	142793	143271	+	blastn_feature_transfer	high	97.704	0.998	479	0.0	815.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	230418	230897
mitochondria	gene	atp8	atp8		142794	143271	+	blastn_feature_transfer	high	98.954	0.996	478	0.0	840.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	131555	132034
mitochondria	CDS	atp8	atp8	Atp8	142794	143271	+	blastn_feature_transfer	high	98.954	0.996	478	0.0	840.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	131555	132034
mitochondria	gene	trnY-GTA	trnY-GTA		149251	149340	+	blastn_feature_transfer	medium	87.778	1.098	90	1.15e-28	116.0	OP312068.1	Rhodiola wallichiana chromosome 1 mitochondrion, complete sequence	3068	3149
mitochondria	tRNA	trnY-GTA	trnY-GTA	tRNA-Tyr	149251	149340	+	blastn_feature_transfer	medium	87.778	1.098	90	1.15e-28	116.0	OP312068.1	Rhodiola wallichiana chromosome 1 mitochondrion, complete sequence	3068	3149
mitochondria	gene	trnY-GTA	trnY-GTA		149258	149340	+	blastn_feature_transfer	high	100.0	1.0	83	5.67e-39	150.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	133199	133281
mitochondria	tRNA	trnY-GTA	trnY-GTA	tRNA-Tyr	149258	149340	+	blastn_feature_transfer	high	100.0	1.0	83	5.67e-39	150.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	133199	133281
mitochondria	gene	trnY-GUA	trnY-GUA		149258	149340	+	blastn_feature_transfer	high	100.0	1.0	83	5.67e-39	150.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	66984	67066
mitochondria	tRNA	trnY-GUA	trnY-GUA	tRNA-Tyr	149258	149340	+	blastn_feature_transfer	high	100.0	1.0	83	5.67e-39	150.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	66984	67066
mitochondria	gene	nad2	nad2		150918	153629	+	blastn_feature_transfer	medium	96.35	0.74	2767	0.0	4548.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	151665	155401
mitochondria	CDS	nad2	nad2	NADH dehydrogenase subunit 2	151406	152176	+	tblastn_protein_transfer	low	79.151	0.531	259	1.63e-120	382.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	96209	229375
mitochondria	CDS	ND2	ND2	NADH dehydrogenase subunit 2	151406	152176	+	tblastn_protein_transfer	low	78.764	0.531	259	8.27e-120	380.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	83326	132697
mitochondria	CDS	nad2	nad2	NADH dehydrogenase subunit 2	151406	152182	+	tblastn_protein_transfer	low	74.131	0.531	259	2.24e-109	350.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	67572	120042
mitochondria	CDS	nad2	nad2	NADH dehydrogenase subunit 2	151410	151982	+	blastn_feature_transfer	weak	99.825	0.391	573	0.0	1030.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	96209	229375
mitochondria	CDS	ND2	ND2	NADH dehydrogenase subunit 2	151410	151982	+	blastn_feature_transfer	weak	99.302	0.391	573	0.0	1016.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	83326	132697
mitochondria	CDS	nad2	nad2	NADH dehydrogenase subunit 2	151412	151894	+	tblastn_protein_transfer	low	100.0	0.535	161	5.43e-101	318.0	OP312069.1	Rhodiola wallichiana chromosome 2 mitochondrion, complete sequence	507	81069
mitochondria	CDS	nad2	nad2	NADH dehydrogenase subunit 2	151412	151965	+	blastn_feature_transfer	low	98.739	0.613	555	0.0	966.0	OP312069.1	Rhodiola wallichiana chromosome 2 mitochondrion, complete sequence	507	81069
mitochondria	CDS	nad2	nad2	NADH dehydrogenase subunit 2	151412	151981	+	blastn_feature_transfer	low	99.825	0.621	570	0.0	1024.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	183483	187224
mitochondria	CDS	nad2	nad2	NADH dehydrogenase subunit 2	151412	152176	+	tblastn_protein_transfer	medium	79.377	0.843	257	8.72e-123	381.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	183483	187224
mitochondria	CDS	ND1	ND1	NADH dehydrogenase subunit 1	163287	163674	-	blastn_feature_transfer	weak	99.227	0.397	388	0.0	687.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	51955	228657
mitochondria	CDS	nad1	nad1	NADH dehydrogenase subunit 1	163287	163674	-	blastn_feature_transfer	weak	98.969	0.397	388	0.0	682.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	13520	182725
mitochondria	CDS	nad1	nad1	nad1	163288	163584	-	blastn_feature_transfer	weak	99.327	0.368	297	2.38e-151	527.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	15159	149135
mitochondria	CDS	nad1	nad1	nad1	163288	163584	-	tblastn_protein_transfer	weak	97.98	0.369	99	1.54e-57	192.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	15159	149135
mitochondria	CDS	ND1	ND1	NADH dehydrogenase subunit 1	163288	163671	-	tblastn_protein_transfer	weak	98.438	0.394	128	9.47e-62	206.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	51955	228657
mitochondria	CDS	nad1	nad1	NADH dehydrogenase subunit 1	163288	163671	-	tblastn_protein_transfer	weak	98.438	0.394	128	1.19e-61	206.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	13520	182725
mitochondria	CDS	nad1	nad1	NADH dehydrogenase subunit 1	163293	163674	-	blastn_feature_transfer	weak	99.215	0.391	382	0.0	676.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	6288	159659
mitochondria	CDS	nad1	nad1	NADH dehydrogenase subunit 1	163294	163671	-	tblastn_protein_transfer	weak	96.825	0.388	126	6.86e-59	198.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	6288	159659
mitochondria	CDS	nad5	nad5	NADH dehydrogenase subunit 5	166037	167257	-	tblastn_protein_transfer	low	99.754	0.613	407	0.0	791.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	9759	73660
mitochondria	CDS	ND5	ND5	NADH dehydrogenase subunit 5	166039	167256	-	blastn_feature_transfer	low	99.754	0.605	1218	0.0	2184.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	54792	226280
mitochondria	CDS	nad5	nad5	NADH dehydrogenase subunit 5	166039	167256	-	blastn_feature_transfer	low	99.754	0.605	1218	0.0	2184.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	42084	172326
mitochondria	gene	nad5	nad5		166039	168337	-	blastn_feature_transfer	low	99.522	0.606	2299	0.0	4097.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	42084	172326
mitochondria	CDS	nad5	nad5	nad5	166040	167248	-	blastn_feature_transfer	low	99.669	0.608	1209	0.0	2163.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	36126	70662
mitochondria	CDS	nad5	nad5	nad5	166040	167254	-	tblastn_protein_transfer	low	99.753	0.612	405	0.0	785.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	36126	70662
mitochondria	CDS	ND5	ND5	NADH dehydrogenase subunit 5	166040	167257	-	tblastn_protein_transfer	low	99.754	0.606	406	0.0	790.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	54792	226280
mitochondria	CDS	nad5	nad5	NADH dehydrogenase subunit 5	166040	167257	-	tblastn_protein_transfer	low	99.754	0.606	406	0.0	790.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	42084	172326
mitochondria	CDS	nad5	nad5	NADH dehydrogenase subunit 5	166040	167261	-	blastn_feature_transfer	low	99.673	0.613	1222	0.0	2186.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	9759	73660
mitochondria	gene	nad5	nad5		166040	168337	-	blastn_feature_transfer	low	99.521	0.608	2298	0.0	4095.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	9759	73660
mitochondria	gene	trnM-CAT	trnM-CAT		168916	168989	-	blastn_feature_transfer	high	98.649	0.987	74	1.65e-32	130.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	57635	57709
mitochondria	tRNA	trnM-CAT	trnM-CAT	tRNA-Met	168916	168989	-	blastn_feature_transfer	high	98.649	0.987	74	1.65e-32	130.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	57635	57709
mitochondria	gene	trnfM-CAU	trnfM-CAU		168916	168989	-	blastn_feature_transfer	medium	81.081	1.014	74	4.58e-14	68.9	PP024540.1	Rhodiola rosea mitochondrion, complete genome	57923	57995
mitochondria	tRNA	trnfM-CAU	trnfM-CAU	tRNA-Met	168916	168989	-	blastn_feature_transfer	medium	81.081	1.014	74	4.58e-14	68.9	PP024540.1	Rhodiola rosea mitochondrion, complete genome	57923	57995
mitochondria	gene	trnfM-CAU	trnfM-CAU		168916	168990	-	blastn_feature_transfer	high	98.667	1.0	75	4.74e-33	132.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	123261	123335
mitochondria	tRNA	trnfM-CAU	trnfM-CAU	tRNA-fMet	168916	168990	-	blastn_feature_transfer	high	98.667	1.0	75	4.74e-33	132.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	123261	123335
mitochondria	gene	trnM-CAT	trnM-CAT		168916	168990	-	blastn_feature_transfer	high	97.333	1.0	75	5.78e-32	127.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	123590	123664
mitochondria	tRNA	trnM-CAT	trnM-CAT	tRNA-Met	168916	168990	-	blastn_feature_transfer	high	97.333	1.0	75	5.78e-32	127.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	123590	123664
mitochondria	gene	trnM-CAT	trnM-CAT		168918	168989	-	blastn_feature_transfer	medium	83.333	0.986	72	1.08e-15	74.3	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	214892	214964
mitochondria	tRNA	trnM-CAT	trnM-CAT	tRNA-Met	168918	168989	-	blastn_feature_transfer	medium	83.333	0.986	72	1.08e-15	74.3	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	214892	214964
mitochondria	gene	trnfM-CAU	trnfM-CAU		168918	168989	-	blastn_feature_transfer	medium	83.333	0.986	72	1.08e-15	74.3	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	75203	75275
mitochondria	tRNA	trnfM-CAU	trnfM-CAU	tRNA-fMet	168918	168989	-	blastn_feature_transfer	medium	83.333	0.986	72	1.08e-15	74.3	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	75203	75275
mitochondria	gene	rps7	rps7		177264	177710	-	blastn_feature_transfer	high	100.0	1.0	447	0.0	807.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	41624	42070
mitochondria	CDS	rps7	rps7	ribosomal protein S7	177264	177710	-	blastn_feature_transfer	high	100.0	1.0	447	0.0	807.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	41624	42070
mitochondria	CDS	rps7	rps7	ribosomal protein S7	177267	177710	-	tblastn_protein_transfer	high	100.0	1.0	148	5.94e-99	305.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	41624	42070
mitochondria	CDS		QQ045_002858	hypothetical protein	177273	177683	-	tblastn_protein_transfer	weak	31.915	0.91	141	4.75e-18	73.6	CM082116.1	Rhodiola kirilowii isolate R_Ki mitochondrion, complete sequence, whole genome shotgun sequence	33323	33790
mitochondria	gene	rrn18	rrn18		178634	180574	+	blastn_feature_transfer	high	97.94	1.0	1942	0.0	3319.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	60744	62685
mitochondria	rRNA	rrn18	rrn18	18S ribosomal RNA	178634	180574	+	blastn_feature_transfer	high	97.94	1.0	1942	0.0	3319.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	60744	62685
mitochondria	gene	rrn18	rrn18		178648	180573	+	blastn_feature_transfer	high	98.858	1.009	1926	0.0	3382.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	43009	44916
mitochondria	rRNA	rrn18	rrn18	18S ribosomal RNA	178648	180573	+	blastn_feature_transfer	high	98.858	1.009	1926	0.0	3382.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	43009	44916
mitochondria	gene	rrn18	rrn18		178648	180574	+	blastn_feature_transfer	high	99.689	1.0	1927	0.0	3449.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	206159	208085
mitochondria	rRNA	rrn18	rrn18	18S ribosomal RNA	178648	180574	+	blastn_feature_transfer	high	99.689	1.0	1927	0.0	3449.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	206159	208085
mitochondria	gene	rrn18	rrn18		178652	180573	+	blastn_feature_transfer	high	99.636	1.0	1922	0.0	3435.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	188754	190675
mitochondria	rRNA	rrn18	rrn18	18S ribosomal RNA	178652	180573	+	blastn_feature_transfer	high	99.636	1.0	1922	0.0	3435.0	NC_072122.1	Rhodiola tangutica mitochondrion, complete genome	188754	190675
mitochondria	gene	rrn18	rrn18		178656	180574	+	blastn_feature_transfer	high	98.801	0.989	1919	0.0	3358.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	45905	47845
mitochondria	rRNA	rrn18	rrn18	18S ribosomal RNA	178656	180574	+	blastn_feature_transfer	high	98.801	0.989	1919	0.0	3358.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	45905	47845
mitochondria	gene	rrn5	rrn5		180732	180852	+	blastn_feature_transfer	high	100.0	1.0	121	2.11e-59	219.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	45078	45198
mitochondria	rRNA	rrn5	rrn5	5S ribosomal RNA	180732	180852	+	blastn_feature_transfer	high	100.0	1.0	121	2.11e-59	219.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	45078	45198
mitochondria	gene	rrn5	rrn5		180734	180851	+	blastn_feature_transfer	high	100.0	1.0	118	8.72e-58	214.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	47874	47991
mitochondria	rRNA	rrn5	rrn5	5S ribosomal RNA	180734	180851	+	blastn_feature_transfer	high	100.0	1.0	118	8.72e-58	214.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	47874	47991
mitochondria	gene	rrn5	rrn5		180734	180852	+	blastn_feature_transfer	high	100.0	1.0	119	2.52e-58	215.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	45627	45745
mitochondria	rRNA	rrn5	rrn5	5S ribosomal RNA	180734	180852	+	blastn_feature_transfer	high	100.0	1.0	119	2.52e-58	215.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	45627	45745
mitochondria	CDS	CYTB	CYTB	cytochrome b	180994	182172	+	tblastn_protein_transfer	high	98.982	1.0	393	0.0	761.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	45332	46513
mitochondria	CDS	cob	cob	apocytochrome b	180994	182172	+	tblastn_protein_transfer	high	94.911	1.0	393	0.0	723.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	133992	135173
mitochondria	gene	CYTB	CYTB		180994	182175	+	blastn_feature_transfer	high	99.408	1.0	1182	0.0	2101.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	45332	46513
mitochondria	CDS	CYTB	CYTB	cytochrome b	180994	182175	+	blastn_feature_transfer	high	99.408	1.0	1182	0.0	2101.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	45332	46513
mitochondria	gene	cob	cob		180994	182175	+	blastn_feature_transfer	high	99.323	1.0	1182	0.0	2096.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	133992	135173
mitochondria	CDS	cob	cob	apocytochrome b	180994	182175	+	blastn_feature_transfer	high	99.323	1.0	1182	0.0	2096.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	133992	135173
mitochondria	gene	cob	cob		181017	182175	+	blastn_feature_transfer	high	99.396	0.996	1159	0.0	2059.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	141320	142483
mitochondria	CDS	cob	cob	cytochrome b	181017	182175	+	blastn_feature_transfer	high	99.396	0.996	1159	0.0	2059.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	141320	142483
mitochondria	CDS	cob	cob	cob	181018	182172	+	tblastn_protein_transfer	high	99.221	1.0	385	0.0	749.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	46556	47713
mitochondria	gene	cob	cob		181018	182175	+	blastn_feature_transfer	high	99.396	1.0	1158	0.0	2058.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	46556	47713
mitochondria	CDS	cob	cob	cob	181018	182175	+	blastn_feature_transfer	high	99.396	1.0	1158	0.0	2058.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	46556	47713
mitochondria	gene	atp9	atp9		182570	182791	+	blastn_feature_transfer	high	99.55	1.0	222	2.62e-112	397.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	189724	189945
mitochondria	CDS	atp9	atp9	ATPase subunit 9	182570	182791	+	blastn_feature_transfer	high	99.55	1.0	222	2.62e-112	397.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	189724	189945
mitochondria	gene	ATP9	ATP9		182570	182791	+	blastn_feature_transfer	high	99.099	1.0	222	3.19e-111	392.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	46908	47129
mitochondria	CDS	ATP9	ATP9	ATPase subunit 9	182570	182791	+	blastn_feature_transfer	high	99.099	1.0	222	3.19e-111	392.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	46908	47129
mitochondria	CDS	ATP9	ATP9	ATPase subunit 9	182642	182788	+	tblastn_protein_transfer	medium	100.0	0.671	49	3.12e-27	95.9	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	46908	47129
mitochondria	CDS	atp9	atp9	atp9	182642	182788	+	tblastn_protein_transfer	medium	100.0	0.671	49	3.12e-27	95.9	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	45940	46161
mitochondria	gene	trnQ-TTG	trnQ-TTG		183010	183081	+	blastn_feature_transfer	high	100.0	1.0	72	4.50e-33	131.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	47352	47423
mitochondria	tRNA	trnQ-TTG	trnQ-TTG	tRNA-Gln	183010	183081	+	blastn_feature_transfer	high	100.0	1.0	72	4.50e-33	131.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	47352	47423
mitochondria	gene	trnQ-UUG	trnQ-UUG		183010	183081	+	blastn_feature_transfer	high	100.0	1.0	72	4.50e-33	131.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	45679	45750
mitochondria	tRNA	trnQ-UUG	trnQ-UUG	tRNA-Gln	183010	183081	+	blastn_feature_transfer	high	100.0	1.0	72	4.50e-33	131.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	45679	45750
mitochondria	gene	ATP4	ATP4		190361	190957	-	blastn_feature_transfer	high	99.33	1.0	597	0.0	1059.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	165259	165855
mitochondria	CDS	ATP4	ATP4	ATPase subunit 4	190361	190957	-	blastn_feature_transfer	high	99.33	1.0	597	0.0	1059.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	165259	165855
mitochondria	gene	atp4	atp4		190361	190957	-	blastn_feature_transfer	high	99.33	1.0	597	0.0	1059.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	132951	133547
mitochondria	CDS	atp4	atp4	atp4	190361	190957	-	blastn_feature_transfer	high	99.33	1.0	597	0.0	1059.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	132951	133547
mitochondria	CDS	ATP4	ATP4	ATPase subunit 4	190364	190957	-	tblastn_protein_transfer	high	98.485	1.0	198	8.08e-123	375.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	165259	165855
mitochondria	CDS	atp4	atp4	atp4	190364	190957	-	tblastn_protein_transfer	high	98.485	1.0	198	8.90e-123	375.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	132951	133547
mitochondria	gene	atp4	atp4		190370	190957	-	blastn_feature_transfer	high	99.15	1.0	588	0.0	1039.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	52752	53339
mitochondria	CDS	atp4	atp4	Atp4	190370	190957	-	blastn_feature_transfer	high	99.15	1.0	588	0.0	1039.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	52752	53339
mitochondria	CDS	atp4	atp4	Atp4	190373	190957	-	tblastn_protein_transfer	high	99.487	1.0	195	9.92e-122	372.0	NC_082108.1	Rhodiola juparensis mitochondrion, complete genome	52752	53339
mitochondria	gene	ND4L	ND4L		191131	191433	-	blastn_feature_transfer	high	100.0	1.0	303	9.19e-158	547.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	164789	165091
mitochondria	CDS	ND4L	ND4L	NADH dehydrogenase subunit 4L	191131	191433	-	blastn_feature_transfer	high	100.0	1.0	303	9.19e-158	547.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	164789	165091
mitochondria	gene	nad4L	nad4L		191131	191433	-	blastn_feature_transfer	high	100.0	1.0	303	9.19e-158	547.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	151998	152300
mitochondria	CDS	nad4L	nad4L	NADH dehydrogenase subunit 4L	191131	191433	-	blastn_feature_transfer	high	100.0	1.0	303	9.19e-158	547.0	PP024540.1	Rhodiola rosea mitochondrion, complete genome	151998	152300
mitochondria	CDS	ND4L	ND4L	NADH dehydrogenase subunit 4L	191134	191430	-	tblastn_protein_transfer	high	100.0	0.99	99	2.03e-36	123.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	164789	165091
mitochondria	CDS	nad4L	nad4L	nad4L	191134	191430	-	tblastn_protein_transfer	high	100.0	0.99	99	2.03e-36	123.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	133715	134017
mitochondria	gene	nad4	nad4		192733	197532	-	blastn_feature_transfer	medium	97.816	0.676	4807	0.0	8201.0	NC_069572.1	Sedum plumbizincicola voucher KPBK001 mitochondrion, complete genome	87930	95038
mitochondria	gene	nad4	nad4		192733	199173	-	blastn_feature_transfer	medium	98.136	0.826	6491	0.0	11160.0	NC_070303.1	Rhodiola crenulata mitochondrion, complete genome	23801	31658
mitochondria	gene	ND4	ND4		192733	199173	-	blastn_feature_transfer	medium	98.278	0.832	6445	0.0	11123.0	PV256627.1	Graptopetalum paraguayense mitochondrion, complete genome	156758	164502
mitochondria	gene	nad4	nad4		194995	199173	-	blastn_feature_transfer	low	97.896	0.579	4182	0.0	7153.0	PV608516.1	Sedum sarmentosum mitochondrion, complete genome	134304	141520
